product_id,total_stock,total_sales,stock_to_sales_ratio,risk_level,product_name
1178,78.0,28.0,2.7857142857142856,Theo dõi: Có thể dư hàng,P&G Store Dinh Dưỡng 1L
1422,64.0,23.0,2.782608695652174,Theo dõi: Có thể dư hàng,P&G Republican Dinh Dưỡng 100g
1587,64.0,23.0,2.782608695652174,Theo dõi: Có thể dư hàng,Vinamilk Level Dinh Dưỡng 330ml
363,164.0,59.0,2.7796610169491527,Theo dõi: Có thể dư hàng,Suntory Us Premium 100g
1493,75.0,27.0,2.7777777777777777,Theo dõi: Có thể dư hàng,Vinamilk Sit Vị Mới 700ml
1369,111.0,40.0,2.775,Theo dõi: Có thể dư hàng,P&G Three Đặc Biệt 330ml
261,122.0,44.0,2.772727272727273,Theo dõi: Có thể dư hàng,P&G Future Đặc Biệt 500g
1182,83.0,30.0,2.7666666666666666,Theo dõi: Có thể dư hàng,Acecook Senior Premium 700ml
1122,102.0,37.0,2.7567567567567566,Theo dõi: Có thể dư hàng,Orion Bank Thượng Hạng 100g
959,99.0,36.0,2.75,Theo dõi: Có thể dư hàng,Nestlé On Premium 700ml
1075,129.0,47.0,2.74468085106383,Theo dõi: Có thể dư hàng,TH True Milk Throughout Premium 1L
503,148.0,54.0,2.740740740740741,Theo dõi: Có thể dư hàng,Suntory Dark Vị Mới 500ml
227,74.0,27.0,2.740740740740741,Theo dõi: Có thể dư hàng,Suntory Hear Thượng Hạng 1kg
986,93.0,34.0,2.735294117647059,Theo dõi: Có thể dư hàng,Ajinomoto Worry Vị Mới 330ml
964,155.0,57.0,2.719298245614035,Theo dõi: Có thể dư hàng,P&G Unit Đặc Biệt 1L
854,171.0,63.0,2.7142857142857144,Theo dõi: Có thể dư hàng,Orion Skill Dinh Dưỡng 700ml
945,38.0,14.0,2.7142857142857144,Theo dõi: Có thể dư hàng,Unilever Nor Dinh Dưỡng 1L
719,122.0,45.0,2.7111111111111112,Theo dõi: Có thể dư hàng,TH True Milk Network Đặc Biệt 330ml
1051,121.0,45.0,2.688888888888889,Theo dõi: Có thể dư hàng,TH True Milk Life Vị Mới 700ml
160,40.0,15.0,2.6666666666666665,Theo dõi: Có thể dư hàng,Nestlé Keep Vị Mới 700ml
343,93.0,35.0,2.657142857142857,Theo dõi: Có thể dư hàng,Unilever Writer Đặc Biệt 100g
1892,103.0,39.0,2.641025641025641,Theo dõi: Có thể dư hàng,Nestlé Leader Vị Mới 500g
1868,166.0,63.0,2.634920634920635,Theo dõi: Có thể dư hàng,Orion Director Premium 1L
321,184.0,70.0,2.6285714285714286,Theo dõi: Có thể dư hàng,P&G Word Vị Mới 500ml
1356,260.0,99.0,2.6262626262626263,Theo dõi: Có thể dư hàng,Suntory Upon Đặc Biệt 500g
1285,189.0,72.0,2.625,Theo dõi: Có thể dư hàng,TH True Milk Stock Thượng Hạng 1kg
1970,97.0,37.0,2.6216216216216215,Theo dõi: Có thể dư hàng,TH True Milk Decision Vị Mới 250ml
1840,76.0,29.0,2.6206896551724137,Theo dõi: Có thể dư hàng,Ajinomoto Goal Thượng Hạng 330ml
604,224.0,86.0,2.604651162790698,Theo dõi: Có thể dư hàng,PepsiCo So Đặc Biệt 500ml
1032,190.0,73.0,2.6027397260273974,Theo dõi: Có thể dư hàng,P&G Indicate Vị Mới 1L
976,96.0,37.0,2.5945945945945947,Theo dõi: Có thể dư hàng,TH True Milk Meet Dinh Dưỡng 250ml
864,179.0,69.0,2.5942028985507246,Theo dõi: Có thể dư hàng,Unilever Structure Dinh Dưỡng 700ml
1205,62.0,24.0,2.5833333333333335,Theo dõi: Có thể dư hàng,Ajinomoto Example Dinh Dưỡng 1kg
1439,93.0,36.0,2.5833333333333335,Theo dõi: Có thể dư hàng,Orion Opportunity Premium 500g
781,111.0,43.0,2.5813953488372094,Theo dõi: Có thể dư hàng,Orion Prepare Đặc Biệt 1L
629,111.0,43.0,2.5813953488372094,Theo dõi: Có thể dư hàng,Suntory Across Đặc Biệt 500ml
85,160.0,62.0,2.5806451612903225,Theo dõi: Có thể dư hàng,Acecook Thought Dinh Dưỡng 500ml
622,129.0,50.0,2.58,Theo dõi: Có thể dư hàng,TH True Milk A Đặc Biệt 100g
659,129.0,50.0,2.58,Theo dõi: Có thể dư hàng,TH True Milk View Vị Mới 1L
1924,49.0,19.0,2.5789473684210527,Theo dõi: Có thể dư hàng,Acecook Must Premium 500g
1279,116.0,45.0,2.577777777777778,Theo dõi: Có thể dư hàng,Orion Professional Đặc Biệt 100g
121,85.0,33.0,2.5757575757575757,Theo dõi: Có thể dư hàng,PepsiCo Child Thượng Hạng 500g
720,72.0,28.0,2.5714285714285716,Theo dõi: Có thể dư hàng,PepsiCo Unit Đặc Biệt 1kg
80,72.0,28.0,2.5714285714285716,Theo dõi: Có thể dư hàng,PepsiCo Brother Dinh Dưỡng 250ml
1403,113.0,44.0,2.5681818181818183,Theo dõi: Có thể dư hàng,Orion Long Thượng Hạng 330ml
494,77.0,30.0,2.566666666666667,Theo dõi: Có thể dư hàng,Acecook Letter Premium 100g
772,179.0,70.0,2.557142857142857,Theo dõi: Có thể dư hàng,TH True Milk Relate Thượng Hạng 500ml
103,217.0,85.0,2.552941176470588,Theo dõi: Có thể dư hàng,Vinamilk Especially Dinh Dưỡng 330ml
822,97.0,38.0,2.5526315789473686,Theo dõi: Có thể dư hàng,Vinamilk Very Đặc Biệt 700ml
739,74.0,29.0,2.5517241379310347,Theo dõi: Có thể dư hàng,Acecook Relationship Dinh Dưỡng 500ml
670,53.0,21.0,2.5238095238095237,Theo dõi: Có thể dư hàng,TH True Milk Board Dinh Dưỡng 700ml
667,141.0,56.0,2.517857142857143,Theo dõi: Có thể dư hàng,P&G Send Dinh Dưỡng 700ml
1183,278.0,111.0,2.5045045045045047,Theo dõi: Có thể dư hàng,Ajinomoto Condition Vị Mới 500g
863,50.0,20.0,2.5,Theo dõi: Có thể dư hàng,P&G Out Vị Mới 700ml
1614,140.0,56.0,2.5,Theo dõi: Có thể dư hàng,TH True Milk Big Vị Mới 330ml
753,90.0,36.0,2.5,Theo dõi: Có thể dư hàng,Vinamilk Learn Đặc Biệt 250ml
1139,107.0,43.0,2.488372093023256,Theo dõi: Có thể dư hàng,P&G Rather Premium 330ml
307,92.0,37.0,2.4864864864864864,Theo dõi: Có thể dư hàng,P&G Computer Đặc Biệt 250ml
866,181.0,73.0,2.4794520547945207,Theo dõi: Có thể dư hàng,TH True Milk Administration Thượng Hạng 1L
618,52.0,21.0,2.4761904761904763,Theo dõi: Có thể dư hàng,Vinamilk A Đặc Biệt 1kg
991,84.0,34.0,2.4705882352941178,Theo dõi: Có thể dư hàng,Vinamilk Box Premium 1kg
1637,158.0,64.0,2.46875,Theo dõi: Có thể dư hàng,Vinamilk That Thượng Hạng 500ml
1922,116.0,47.0,2.4680851063829787,Theo dõi: Có thể dư hàng,Acecook Study Thượng Hạng 1L
827,101.0,41.0,2.4634146341463414,Theo dõi: Có thể dư hàng,Orion Establish Vị Mới 1kg
1083,209.0,85.0,2.458823529411765,Theo dõi: Có thể dư hàng,Suntory Far Thượng Hạng 1L
35,113.0,46.0,2.4565217391304346,Theo dõi: Có thể dư hàng,Vikoda Nước khoáng 350ml
1768,140.0,57.0,2.456140350877193,Theo dõi: Có thể dư hàng,Suntory Dream Thượng Hạng 100g
1576,108.0,44.0,2.4545454545454546,Theo dõi: Có thể dư hàng,TH True Milk Friend Thượng Hạng 250ml
1349,183.0,75.0,2.44,Theo dõi: Có thể dư hàng,Ajinomoto Probably Thượng Hạng 1kg
1806,155.0,64.0,2.421875,Theo dõi: Có thể dư hàng,Nestlé Subject Dinh Dưỡng 1L
737,133.0,55.0,2.418181818181818,Theo dõi: Có thể dư hàng,Acecook Back Vị Mới 1kg
427,41.0,17.0,2.411764705882353,Theo dõi: Có thể dư hàng,Ajinomoto What Đặc Biệt 250ml
1375,135.0,56.0,2.4107142857142856,Theo dõi: Có thể dư hàng,Acecook Sit Dinh Dưỡng 700ml
736,53.0,22.0,2.409090909090909,Theo dõi: Có thể dư hàng,Suntory Investment Thượng Hạng 100g
1828,77.0,32.0,2.40625,Theo dõi: Có thể dư hàng,TH True Milk Letter Premium 100g
511,84.0,35.0,2.4,Theo dõi: Có thể dư hàng,Vinamilk Fill Dinh Dưỡng 700ml
443,91.0,38.0,2.3947368421052633,Theo dõi: Có thể dư hàng,Ajinomoto Stage Đặc Biệt 100g
394,153.0,64.0,2.390625,Theo dõi: Có thể dư hàng,PepsiCo Change Thượng Hạng 1L
650,150.0,63.0,2.380952380952381,Theo dõi: Có thể dư hàng,Acecook Student Dinh Dưỡng 500ml
913,121.0,51.0,2.372549019607843,Theo dõi: Có thể dư hàng,Vinamilk Mouth Vị Mới 250ml
1219,116.0,49.0,2.36734693877551,Theo dõi: Có thể dư hàng,Nestlé Shoulder Premium 500g
305,137.0,58.0,2.3620689655172415,Theo dõi: Có thể dư hàng,Orion Foreign Dinh Dưỡng 1kg
198,118.0,50.0,2.36,Theo dõi: Có thể dư hàng,P&G Medical Vị Mới 1kg
112,148.0,63.0,2.3492063492063493,Theo dõi: Có thể dư hàng,PepsiCo Age Thượng Hạng 100g
1318,155.0,66.0,2.3484848484848486,Theo dõi: Có thể dư hàng,Acecook Lawyer Thượng Hạng 1kg
260,108.0,46.0,2.347826086956522,Theo dõi: Có thể dư hàng,TH True Milk Offer Premium 700ml
1873,82.0,35.0,2.342857142857143,Theo dõi: Có thể dư hàng,Unilever Hour Đặc Biệt 1kg
1593,222.0,95.0,2.336842105263158,Theo dõi: Có thể dư hàng,TH True Milk Between Dinh Dưỡng 330ml
251,70.0,30.0,2.3333333333333335,Theo dõi: Có thể dư hàng,P&G Science Vị Mới 500g
1408,49.0,21.0,2.3333333333333335,Theo dõi: Có thể dư hàng,Nestlé Piece Dinh Dưỡng 330ml
1191,70.0,30.0,2.3333333333333335,Theo dõi: Có thể dư hàng,P&G Thousand Thượng Hạng 250ml
1499,28.0,12.0,2.3333333333333335,Theo dõi: Có thể dư hàng,Suntory Financial Thượng Hạng 500g
967,116.0,50.0,2.32,Theo dõi: Có thể dư hàng,Vinamilk Age Thượng Hạng 100g
962,51.0,22.0,2.3181818181818183,Theo dõi: Có thể dư hàng,PepsiCo American Dinh Dưỡng 250ml
639,162.0,70.0,2.3142857142857145,Theo dõi: Có thể dư hàng,Nestlé Learn Thượng Hạng 330ml
559,104.0,45.0,2.311111111111111,Theo dõi: Có thể dư hàng,Suntory Home Vị Mới 330ml
1492,46.0,20.0,2.3,Theo dõi: Có thể dư hàng,TH True Milk Control Thượng Hạng 1L
704,85.0,37.0,2.2972972972972974,Theo dõi: Có thể dư hàng,Suntory Explain Dinh Dưỡng 250ml
973,62.0,27.0,2.2962962962962963,Theo dõi: Có thể dư hàng,Acecook Less Premium 700ml
524,87.0,38.0,2.289473684210526,Theo dõi: Có thể dư hàng,Nestlé Why Thượng Hạng 500ml
1471,98.0,43.0,2.2790697674418605,Theo dõi: Có thể dư hàng,Suntory Where Premium 330ml
45,102.0,45.0,2.2666666666666666,Theo dõi: Có thể dư hàng,Nestlé Item Đặc Biệt 100g
1455,124.0,55.0,2.2545454545454544,Theo dõi: Có thể dư hàng,Suntory Away Dinh Dưỡng 250ml
1756,56.0,25.0,2.24,Theo dõi: Có thể dư hàng,Vinamilk Network Thượng Hạng 500g
1352,199.0,89.0,2.235955056179775,Theo dõi: Có thể dư hàng,Nestlé Thousand Premium 500g
1543,111.0,50.0,2.22,Theo dõi: Có thể dư hàng,Orion Water Đặc Biệt 100g
515,102.0,46.0,2.217391304347826,Theo dõi: Có thể dư hàng,Vinamilk Individual Thượng Hạng 1kg
25,115.0,52.0,2.2115384615384617,Theo dõi: Có thể dư hàng,Wake-Up 247 Nước tăng lực 330ml
1648,84.0,38.0,2.210526315789474,Theo dõi: Có thể dư hàng,Suntory General Thượng Hạng 500ml
926,75.0,34.0,2.2058823529411766,Theo dõi: Có thể dư hàng,P&G Actually Vị Mới 700ml
1355,86.0,39.0,2.2051282051282053,Theo dõi: Có thể dư hàng,Vinamilk Election Premium 700ml
279,134.0,61.0,2.19672131147541,Theo dõi: Có thể dư hàng,Ajinomoto Three Vị Mới 500ml
1304,136.0,62.0,2.193548387096774,Theo dõi: Có thể dư hàng,Suntory Relate Đặc Biệt 500g
242,173.0,79.0,2.189873417721519,Theo dõi: Có thể dư hàng,Unilever Concern Thượng Hạng 250ml
1580,116.0,53.0,2.188679245283019,Theo dõi: Có thể dư hàng,Acecook Source Vị Mới 100g
446,70.0,32.0,2.1875,Theo dõi: Có thể dư hàng,Acecook Participant Dinh Dưỡng 250ml
315,129.0,59.0,2.1864406779661016,Theo dõi: Có thể dư hàng,TH True Milk Baby Premium 500ml
1696,94.0,43.0,2.186046511627907,Theo dõi: Có thể dư hàng,Acecook Mind Dinh Dưỡng 500g
129,59.0,27.0,2.185185185185185,Theo dõi: Có thể dư hàng,Nestlé Contain Thượng Hạng 700ml
1638,131.0,60.0,2.183333333333333,Theo dõi: Có thể dư hàng,PepsiCo Interest Premium 700ml
937,72.0,33.0,2.1818181818181817,Theo dõi: Có thể dư hàng,Acecook Night Thượng Hạng 500ml
1620,113.0,52.0,2.173076923076923,Theo dõi: Có thể dư hàng,Nestlé Get Vị Mới 330ml
481,89.0,41.0,2.1707317073170733,Theo dõi: Có thể dư hàng,Suntory While Vị Mới 330ml
55,141.0,65.0,2.169230769230769,Theo dõi: Có thể dư hàng,Suntory Military Đặc Biệt 700ml
164,145.0,67.0,2.1641791044776117,Theo dõi: Có thể dư hàng,P&G Month Vị Mới 500ml
1930,119.0,55.0,2.1636363636363636,Theo dõi: Có thể dư hàng,Nestlé Dream Thượng Hạng 500ml
834,69.0,32.0,2.15625,Theo dõi: Có thể dư hàng,Suntory Capital Đặc Biệt 250ml
73,122.0,57.0,2.1403508771929824,Theo dõi: Có thể dư hàng,Ajinomoto Water Vị Mới 100g
999,154.0,72.0,2.138888888888889,Theo dõi: Có thể dư hàng,Acecook Serve Dinh Dưỡng 1L
817,111.0,52.0,2.1346153846153846,Theo dõi: Có thể dư hàng,Suntory Soldier Vị Mới 1kg
179,113.0,53.0,2.1320754716981134,Theo dõi: Có thể dư hàng,Ajinomoto Why Vị Mới 1kg
151,85.0,40.0,2.125,Theo dõi: Có thể dư hàng,TH True Milk Discussion Thượng Hạng 330ml
1446,89.0,42.0,2.119047619047619,Theo dõi: Có thể dư hàng,Acecook Note Đặc Biệt 500g
549,110.0,52.0,2.1153846153846154,Theo dõi: Có thể dư hàng,TH True Milk Now Dinh Dưỡng 500g
1068,165.0,78.0,2.1153846153846154,Theo dõi: Có thể dư hàng,Orion Authority Vị Mới 700ml
273,57.0,27.0,2.111111111111111,Theo dõi: Có thể dư hàng,Unilever Another Premium 1L
175,116.0,55.0,2.109090909090909,Theo dõi: Có thể dư hàng,Vinamilk Stop Vị Mới 330ml
368,80.0,38.0,2.1052631578947367,Theo dõi: Có thể dư hàng,PepsiCo High Đặc Biệt 500ml
972,84.0,40.0,2.1,Theo dõi: Có thể dư hàng,Vinamilk Approach Vị Mới 1kg
1694,107.0,51.0,2.0980392156862746,Theo dõi: Có thể dư hàng,Vinamilk Ever Dinh Dưỡng 1L
512,65.0,31.0,2.096774193548387,Theo dõi: Có thể dư hàng,PepsiCo House Thượng Hạng 500ml
1467,153.0,73.0,2.095890410958904,Theo dõi: Có thể dư hàng,Vinamilk Sign Thượng Hạng 500g
83,113.0,54.0,2.0925925925925926,Theo dõi: Có thể dư hàng,PepsiCo Occur Vị Mới 250ml
995,117.0,56.0,2.0892857142857144,Theo dõi: Có thể dư hàng,Ajinomoto Southern Vị Mới 330ml
1809,71.0,34.0,2.088235294117647,Theo dõi: Có thể dư hàng,Ajinomoto Energy Vị Mới 700ml
30,73.0,35.0,2.085714285714286,Theo dõi: Có thể dư hàng,Ponnie Xúc xích 200g
1652,179.0,86.0,2.0813953488372094,Theo dõi: Có thể dư hàng,Orion Word Vị Mới 500g
1160,136.0,66.0,2.0606060606060606,Theo dõi: Có thể dư hàng,Acecook Great Thượng Hạng 500ml
2024,35.0,17.0,2.0588235294117645,Theo dõi: Có thể dư hàng,Ajinomoto Glass Đặc Biệt 500g
1864,117.0,57.0,2.0526315789473686,Theo dõi: Có thể dư hàng,Unilever Else Vị Mới 1L
1869,82.0,40.0,2.05,Theo dõi: Có thể dư hàng,Vinamilk Back Đặc Biệt 1L
1563,86.0,42.0,2.0476190476190474,Theo dõi: Có thể dư hàng,Suntory Sea Vị Mới 500g
57,45.0,22.0,2.0454545454545454,Theo dõi: Có thể dư hàng,Suntory Best Premium 250ml
1921,53.0,26.0,2.0384615384615383,Theo dõi: Có thể dư hàng,TH True Milk Beautiful Dinh Dưỡng 330ml
1133,110.0,54.0,2.037037037037037,Theo dõi: Có thể dư hàng,PepsiCo Cultural Đặc Biệt 100g
757,61.0,30.0,2.033333333333333,Theo dõi: Có thể dư hàng,Nestlé Inside Đặc Biệt 500g
938,65.0,32.0,2.03125,Theo dõi: Có thể dư hàng,TH True Milk Throw Vị Mới 700ml
1887,142.0,70.0,2.0285714285714285,Theo dõi: Có thể dư hàng,Unilever Phone Premium 700ml
693,71.0,35.0,2.0285714285714285,Theo dõi: Có thể dư hàng,Orion Table Đặc Biệt 1kg
1341,103.0,51.0,2.019607843137255,Theo dõi: Có thể dư hàng,TH True Milk State Premium 100g
153,109.0,54.0,2.0185185185185186,Theo dõi: Có thể dư hàng,Ajinomoto Line Thượng Hạng 250ml
1533,58.0,29.0,2.0,Theo dõi: Có thể dư hàng,Unilever East Vị Mới 1L
1790,64.0,32.0,2.0,Theo dõi: Có thể dư hàng,Unilever Run Vị Mới 1kg
205,52.0,26.0,2.0,Theo dõi: Có thể dư hàng,Nestlé Guy Đặc Biệt 500g
2029,193.0,97.0,1.9896907216494846,Theo dõi: Có thể dư hàng,Orion Near Đặc Biệt 500g
903,129.0,65.0,1.9846153846153847,Theo dõi: Có thể dư hàng,Nestlé Skill Đặc Biệt 500ml
124,75.0,38.0,1.9736842105263157,Theo dõi: Có thể dư hàng,Vinamilk At Thượng Hạng 1L
1151,65.0,33.0,1.9696969696969697,Theo dõi: Có thể dư hàng,Orion Alone Đặc Biệt 1L
70,110.0,56.0,1.9642857142857142,Theo dõi: Có thể dư hàng,TH True Milk Why Premium 1L
993,102.0,52.0,1.9615384615384615,Theo dõi: Có thể dư hàng,Vinamilk Away Premium 500g
811,49.0,25.0,1.96,Theo dõi: Có thể dư hàng,Unilever We Vị Mới 100g
435,274.0,140.0,1.957142857142857,Theo dõi: Có thể dư hàng,Orion Thousand Vị Mới 1kg
1825,88.0,45.0,1.9555555555555555,Theo dõi: Có thể dư hàng,Suntory It Premium 100g
933,41.0,21.0,1.9523809523809523,Theo dõi: Có thể dư hàng,TH True Milk Song Vị Mới 700ml
353,109.0,56.0,1.9464285714285714,Theo dõi: Có thể dư hàng,Ajinomoto Admit Premium 100g
1517,70.0,36.0,1.9444444444444444,Theo dõi: Có thể dư hàng,Acecook Member Premium 330ml
228,149.0,77.0,1.9350649350649352,Theo dõi: Có thể dư hàng,Ajinomoto Left Đặc Biệt 250ml
1594,87.0,45.0,1.9333333333333333,Theo dõi: Có thể dư hàng,Suntory Myself Vị Mới 100g
1575,110.0,57.0,1.9298245614035088,Theo dõi: Có thể dư hàng,Unilever Voice Premium 700ml
13,181.0,94.0,1.925531914893617,Theo dõi: Có thể dư hàng,Omachi Mì gói 85g
1057,198.0,103.0,1.9223300970873787,Theo dõi: Có thể dư hàng,TH True Milk Point Vị Mới 250ml
1323,61.0,32.0,1.90625,Theo dõi: Có thể dư hàng,Unilever Step Thượng Hạng 500g
1834,118.0,62.0,1.903225806451613,Theo dõi: Có thể dư hàng,Acecook His Đặc Biệt 100g
1379,114.0,60.0,1.9,Theo dõi: Có thể dư hàng,Vinamilk My Đặc Biệt 500g
1315,207.0,109.0,1.8990825688073394,Theo dõi: Có thể dư hàng,Vinamilk Should Thượng Hạng 330ml
616,123.0,65.0,1.8923076923076922,Theo dõi: Có thể dư hàng,Suntory Above Premium 500ml
118,102.0,54.0,1.8888888888888888,Theo dõi: Có thể dư hàng,Ajinomoto Drive Thượng Hạng 100g
545,98.0,52.0,1.8846153846153846,Theo dõi: Có thể dư hàng,Ajinomoto Gas Thượng Hạng 330ml
1240,98.0,52.0,1.8846153846153846,Theo dõi: Có thể dư hàng,Ajinomoto Pressure Dinh Dưỡng 500ml
1709,90.0,48.0,1.875,Theo dõi: Có thể dư hàng,Acecook Song Thượng Hạng 1kg
1264,161.0,86.0,1.872093023255814,Theo dõi: Có thể dư hàng,Nestlé Red Vị Mới 1kg
825,125.0,67.0,1.8656716417910448,Theo dõi: Có thể dư hàng,Orion Tend Dinh Dưỡng 500ml
684,97.0,52.0,1.8653846153846154,Theo dõi: Có thể dư hàng,Vinamilk Skin Premium 330ml
1399,151.0,81.0,1.8641975308641976,Theo dõi: Có thể dư hàng,P&G Mother Vị Mới 1L
997,115.0,62.0,1.8548387096774193,Theo dõi: Có thể dư hàng,Ajinomoto Could Vị Mới 100g
1937,22.0,12.0,1.8333333333333333,Theo dõi: Có thể dư hàng,Ajinomoto Might Thượng Hạng 500ml
308,128.0,70.0,1.8285714285714285,Theo dõi: Có thể dư hàng,PepsiCo Former Premium 330ml
1488,137.0,75.0,1.8266666666666667,Theo dõi: Có thể dư hàng,Unilever Not Vị Mới 700ml
1732,42.0,23.0,1.826086956521739,Theo dõi: Có thể dư hàng,Nestlé Institution Dinh Dưỡng 700ml
1876,164.0,90.0,1.8222222222222222,Theo dõi: Có thể dư hàng,Vinamilk Benefit Dinh Dưỡng 250ml
589,60.0,33.0,1.8181818181818181,Theo dõi: Có thể dư hàng,Vinamilk Ago Dinh Dưỡng 500g
1277,60.0,33.0,1.8181818181818181,Theo dõi: Có thể dư hàng,Orion Term Đặc Biệt 250ml
1066,103.0,57.0,1.8070175438596492,Theo dõi: Có thể dư hàng,Orion Call Dinh Dưỡng 1kg
1157,74.0,41.0,1.8048780487804879,Theo dõi: Có thể dư hàng,PepsiCo Agency Thượng Hạng 1L
278,36.0,20.0,1.8,Theo dõi: Có thể dư hàng,PepsiCo Game Thượng Hạng 1kg
303,77.0,43.0,1.7906976744186047,Theo dõi: Có thể dư hàng,PepsiCo Hot Dinh Dưỡng 100g
176,48.0,27.0,1.7777777777777777,Theo dõi: Có thể dư hàng,P&G Every Đặc Biệt 700ml
1070,32.0,18.0,1.7777777777777777,Theo dõi: Có thể dư hàng,TH True Milk Crime Thượng Hạng 500g
128,69.0,39.0,1.7692307692307692,Theo dõi: Có thể dư hàng,Unilever Marriage Premium 700ml
232,58.0,33.0,1.7575757575757576,Theo dõi: Có thể dư hàng,P&G Kitchen Đặc Biệt 1L
600,79.0,45.0,1.7555555555555555,Theo dõi: Có thể dư hàng,Unilever Do Thượng Hạng 100g
1228,79.0,45.0,1.7555555555555555,Theo dõi: Có thể dư hàng,Orion Federal Premium 500g
1118,107.0,61.0,1.7540983606557377,Theo dõi: Có thể dư hàng,TH True Milk Mrs Premium 500ml
137,77.0,44.0,1.75,Theo dõi: Có thể dư hàng,Orion Themselves Premium 500ml
1030,162.0,93.0,1.7419354838709677,Theo dõi: Có thể dư hàng,PepsiCo Institution Đặc Biệt 700ml
310,164.0,95.0,1.7263157894736842,Theo dõi: Có thể dư hàng,PepsiCo Indeed Thượng Hạng 500g
1252,55.0,32.0,1.71875,Theo dõi: Có thể dư hàng,P&G Administration Đặc Biệt 250ml
480,29.0,17.0,1.7058823529411764,Theo dõi: Có thể dư hàng,Acecook How Đặc Biệt 330ml
1928,29.0,17.0,1.7058823529411764,Theo dõi: Có thể dư hàng,Ajinomoto Himself Premium 330ml
475,105.0,62.0,1.6935483870967742,Theo dõi: Có thể dư hàng,Unilever Ground Thượng Hạng 250ml
528,208.0,123.0,1.6910569105691058,Theo dõi: Có thể dư hàng,Vinamilk Raise Dinh Dưỡng 1L
1266,140.0,83.0,1.6867469879518073,Theo dõi: Có thể dư hàng,Unilever Newspaper Thượng Hạng 500g
1690,57.0,34.0,1.6764705882352942,Theo dõi: Có thể dư hàng,Suntory Type Đặc Biệt 700ml
1411,67.0,40.0,1.675,Theo dõi: Có thể dư hàng,Acecook Big Premium 100g
1134,103.0,62.0,1.6612903225806452,Theo dõi: Có thể dư hàng,TH True Milk Minute Vị Mới 100g
1165,164.0,99.0,1.6565656565656566,Theo dõi: Có thể dư hàng,TH True Milk Share Thượng Hạng 1kg
1540,71.0,43.0,1.6511627906976745,Theo dõi: Có thể dư hàng,P&G Program Dinh Dưỡng 500ml
171,79.0,48.0,1.6458333333333333,Theo dõi: Có thể dư hàng,Ajinomoto Meeting Premium 100g
53,54.0,33.0,1.6363636363636365,Theo dõi: Có thể dư hàng,Acecook Often Dinh Dưỡng 330ml
1025,72.0,44.0,1.6363636363636365,Theo dõi: Có thể dư hàng,Vinamilk Player Đặc Biệt 250ml
365,31.0,19.0,1.631578947368421,Theo dõi: Có thể dư hàng,PepsiCo Major Thượng Hạng 250ml
1969,70.0,43.0,1.627906976744186,Theo dõi: Có thể dư hàng,Suntory Bank Đặc Biệt 100g
110,47.0,29.0,1.6206896551724137,Theo dõi: Có thể dư hàng,Suntory Figure Vị Mới 330ml
466,87.0,54.0,1.6111111111111112,Theo dõi: Có thể dư hàng,Acecook Speak Premium 1kg
1980,95.0,59.0,1.6101694915254237,Theo dõi: Có thể dư hàng,Vinamilk Second Vị Mới 250ml
1685,74.0,46.0,1.608695652173913,Theo dõi: Có thể dư hàng,Unilever Individual Đặc Biệt 500ml
581,64.0,40.0,1.6,Theo dõi: Có thể dư hàng,Acecook White Thượng Hạng 330ml
1327,112.0,70.0,1.6,Theo dõi: Có thể dư hàng,Suntory These Đặc Biệt 250ml
352,103.0,65.0,1.5846153846153845,Theo dõi: Có thể dư hàng,Ajinomoto Democrat Đặc Biệt 330ml
1891,71.0,45.0,1.5777777777777777,Theo dõi: Có thể dư hàng,PepsiCo Land Đặc Biệt 250ml
276,50.0,32.0,1.5625,Theo dõi: Có thể dư hàng,Acecook Traditional Dinh Dưỡng 100g
1933,100.0,64.0,1.5625,Theo dõi: Có thể dư hàng,Nestlé Effect Thượng Hạng 500ml
470,78.0,50.0,1.56,Theo dõi: Có thể dư hàng,Nestlé Investment Premium 1kg
1155,92.0,59.0,1.5593220338983051,Theo dõi: Có thể dư hàng,P&G Economy Vị Mới 1L
951,68.0,44.0,1.5454545454545454,Theo dõi: Có thể dư hàng,Suntory Pressure Premium 100g
1597,83.0,54.0,1.537037037037037,Theo dõi: Có thể dư hàng,Acecook Change Thượng Hạng 700ml
1747,89.0,58.0,1.5344827586206897,Theo dõi: Có thể dư hàng,PepsiCo She Premium 500g
841,52.0,34.0,1.5294117647058822,Theo dõi: Có thể dư hàng,Nestlé Long Vị Mới 500ml
2,32.0,21.0,1.5238095238095237,Theo dõi: Có thể dư hàng,CHIN-SU Nước mắm 750ml
211,66.0,44.0,1.5,An toàn,P&G Great Đặc Biệt 100g
1617,93.0,62.0,1.5,An toàn,Orion Effect Vị Mới 250ml
97,87.0,58.0,1.5,An toàn,Acecook Effect Vị Mới 1L
6,36.0,24.0,1.5,An toàn,Nam Ngư Nước mắm 500ml
1874,54.0,36.0,1.5,An toàn,Nestlé Course Vị Mới 500ml
661,75.0,50.0,1.5,An toàn,PepsiCo Water Thượng Hạng 330ml
1280,33.0,22.0,1.5,An toàn,P&G Pull Đặc Biệt 500ml
1298,49.0,33.0,1.4848484848484849,An toàn,Acecook Challenge Thượng Hạng 500g
1713,92.0,62.0,1.4838709677419355,An toàn,Suntory All Premium 500g
402,89.0,60.0,1.4833333333333334,An toàn,Nestlé Stage Thượng Hạng 330ml
