transaction_id,store_id,product_id,date_id,transaction_type,quantity,reference_sale_id,reference_shipment_id
19317,2143,1926,2024-02-03,SALE,-7,7317.0,8158
19318,545,1242,2023-05-09,SALE,-10,7318.0,5635
19319,2493,520,2024-04-14,SALE,-2,7319.0,7519
19320,1546,930,2025-05-14,SALE,-9,7320.0,11213
19321,2379,660,2025-01-31,SALE,-3,7321.0,8261
19322,198,1903,2024-11-14,SALE,-3,7322.0,4278
19323,1413,552,2023-12-13,SALE,-8,7323.0,9126
19324,1924,390,2024-09-25,SALE,-5,7324.0,756
19325,2786,194,2025-05-03,SALE,-3,7325.0,3336
19326,96,2032,2024-10-06,SALE,-9,7326.0,11375
19327,2060,413,2024-12-19,SALE,-1,7327.0,2598
19328,1014,94,2025-05-13,SALE,-1,7328.0,11141
19329,561,1984,2025-05-05,SALE,-8,7329.0,9767
19330,1300,43,2025-05-22,SALE,-1,7330.0,3222
19331,2708,28,2024-07-19,SALE,-6,7331.0,4031
19332,1056,981,2024-05-14,SALE,-1,7332.0,6266
19333,820,1226,2023-02-26,SALE,-6,7333.0,10884
19334,2741,241,2024-08-22,SALE,-9,7334.0,7323
19335,1317,560,2025-05-05,SALE,-9,7335.0,9484
19336,2558,919,2024-05-09,SALE,-6,7336.0,4508
19337,995,1171,2025-03-04,SALE,-6,7337.0,7106
19338,1362,1928,2023-10-05,SALE,-4,7338.0,11833
19339,2580,1963,2025-05-16,SALE,-1,7339.0,5078
19340,1080,1240,2024-07-02,SALE,-8,7340.0,11343
19341,1459,420,2025-05-10,SALE,-2,7341.0,3371
19342,2955,1186,2023-11-25,SALE,-5,7342.0,4767
19343,507,1370,2024-06-07,SALE,-1,7343.0,4361
19344,2701,268,2025-05-18,SALE,-7,7344.0,3677
19345,866,1644,2024-12-24,SALE,-3,7345.0,4215
19346,1607,2025,2024-07-19,SALE,-6,7346.0,6827
19347,1004,1979,2025-01-14,SALE,-6,7347.0,6802
19348,307,155,2023-11-21,SALE,-4,7348.0,11692
19349,1590,1022,2024-09-20,SALE,-8,7349.0,9828
19350,2852,1287,2025-01-28,SALE,-2,7350.0,4195
19351,1625,1616,2024-10-30,SALE,-8,7351.0,599
19352,1023,677,2024-11-15,SALE,-7,7352.0,9505
19353,1387,1309,2024-11-23,SALE,-2,7353.0,10877
19354,2051,411,2025-01-28,SALE,-1,7354.0,86
19355,2695,1927,2025-05-02,SALE,-8,7355.0,2205
19356,2255,626,2025-01-09,SALE,-8,7356.0,4974
19357,2754,1829,2024-08-08,SALE,-2,7357.0,371
19358,1885,1262,2025-01-10,SALE,-4,7358.0,8289
19359,1608,1739,2025-03-10,SALE,-4,7359.0,11611
19360,1425,1114,2025-04-01,SALE,-7,7360.0,5712
19361,1440,1266,2023-07-20,SALE,-7,7361.0,1787
19362,529,1829,2024-09-17,SALE,-8,7362.0,9796
19363,2936,855,2024-09-09,SALE,-10,7363.0,2884
19364,83,927,2023-11-01,SALE,-1,7364.0,41
19365,232,137,2024-01-11,SALE,-6,7365.0,3696
19366,1402,1907,2025-04-09,SALE,-4,7366.0,8243
19367,1046,785,2025-04-29,SALE,-8,7367.0,525
19368,1218,1715,2024-10-10,SALE,-2,7368.0,10843
19369,510,855,2025-04-14,SALE,-5,7369.0,9508
19370,183,1605,2024-04-21,SALE,-4,7370.0,5093
19371,236,378,2024-06-17,SALE,-2,7371.0,7917
19372,1921,1943,2023-10-09,SALE,-2,7372.0,10460
19373,585,378,2024-03-19,SALE,-8,7373.0,5011
19374,2978,1488,2023-03-31,SALE,-9,7374.0,3532
19375,2532,1557,2023-08-20,SALE,-3,7375.0,5231
19376,2776,361,2025-05-17,SALE,-2,7376.0,1500
19377,1191,1030,2025-03-07,SALE,-4,7377.0,4167
19378,1952,791,2025-01-21,SALE,-8,7378.0,11627
19379,841,1049,2024-10-31,SALE,-4,7379.0,560
19380,487,305,2025-03-23,SALE,-10,7380.0,866
19381,1090,1301,2024-12-22,SALE,-6,7381.0,1717
19382,2012,714,2024-11-24,SALE,-4,7382.0,4389
19383,2393,643,2024-10-18,SALE,-5,7383.0,11983
19384,129,1002,2023-10-18,SALE,-9,7384.0,6620
19385,2750,193,2024-09-09,SALE,-4,7385.0,8046
19386,2420,1423,2024-09-23,SALE,-6,7386.0,941
19387,2143,715,2024-07-13,SALE,-6,7387.0,3259
19388,2221,275,2025-03-06,SALE,-7,7388.0,1266
19389,2826,435,2024-07-25,SALE,-8,7389.0,2236
19390,786,1213,2024-07-06,SALE,-9,7390.0,5723
19391,808,16,2022-09-22,SALE,-8,7391.0,10388
19392,449,358,2025-05-29,SALE,-8,7392.0,5157
19393,1767,647,2025-05-15,SALE,-2,7393.0,8369
19394,276,470,2025-03-14,SALE,-8,7394.0,8464
19395,2905,1546,2023-07-10,SALE,-8,7395.0,553
19396,991,522,2025-06-01,SALE,-2,7396.0,5997
19397,415,1461,2025-03-23,SALE,-10,7397.0,6166
19398,2809,1615,2022-08-08,SALE,-4,7398.0,4763
19399,2602,96,2023-04-26,SALE,-4,7399.0,1476
19400,1123,1948,2025-03-31,SALE,-10,7400.0,4732
19401,2520,1656,2024-11-03,SALE,-10,7401.0,6513
19402,1514,978,2023-09-02,SALE,-3,7402.0,5814
19403,325,1504,2024-04-18,SALE,-7,7403.0,8720
19404,2730,462,2023-08-03,SALE,-6,7404.0,6027
19405,2052,1407,2024-09-27,SALE,-6,7405.0,4714
19406,84,2004,2024-10-17,SALE,-7,7406.0,144
19407,1002,125,2024-05-20,SALE,-8,7407.0,5300
19408,1829,1199,2024-06-03,SALE,-9,7408.0,6861
19409,970,641,2024-12-23,SALE,-4,7409.0,747
19410,2793,97,2024-06-09,SALE,-1,7410.0,11505
19411,2854,1160,2025-03-04,SALE,-2,7411.0,3343
19412,1514,586,2025-01-08,SALE,-1,7412.0,825
19413,2283,904,2025-02-10,SALE,-1,7413.0,8884
19414,171,932,2023-04-10,SALE,-5,7414.0,10882
19415,1841,1175,2024-06-22,SALE,-9,7415.0,5484
19416,2118,1915,2024-05-21,SALE,-7,7416.0,10413
19417,890,503,2024-11-23,SALE,-9,7417.0,7028
19418,1855,25,2023-07-15,SALE,-5,7418.0,7657
19419,629,630,2024-01-08,SALE,-2,7419.0,7362
19420,736,1029,2022-05-02,SALE,-8,7420.0,5602
19421,2066,1305,2024-02-04,SALE,-7,7421.0,7907
19422,1120,1705,2025-01-30,SALE,-4,7422.0,6523
19423,2572,45,2025-05-08,SALE,-5,7423.0,8995
19424,2878,639,2025-01-20,SALE,-6,7424.0,700
19425,1524,401,2024-11-13,SALE,-7,7425.0,6771
19426,1186,1105,2024-02-17,SALE,-6,7426.0,11761
19427,145,1044,2022-11-29,SALE,-5,7427.0,8710
19428,771,969,2024-07-01,SALE,-2,7428.0,873
19429,2475,112,2025-05-31,SALE,-7,7429.0,1334
19430,221,1921,2025-06-01,SALE,-5,7430.0,8999
19431,1757,754,2025-01-29,SALE,-8,7431.0,1833
19432,2703,789,2023-09-18,SALE,-10,7432.0,9918
19433,1317,1247,2024-08-24,SALE,-4,7433.0,10978
19434,1815,441,2025-03-24,SALE,-3,7434.0,5799
19435,2491,352,2025-02-14,SALE,-4,7435.0,914
19436,1264,127,2024-05-15,SALE,-1,7436.0,8856
19437,16,408,2024-04-01,SALE,-6,7437.0,5653
19438,1628,604,2024-02-25,SALE,-3,7438.0,1130
19439,2232,1775,2023-05-02,SALE,-6,7439.0,11835
19440,1823,915,2024-10-31,SALE,-2,7440.0,9006
19441,1747,1587,2023-10-30,SALE,-4,7441.0,11744
19442,1900,1756,2024-12-31,SALE,-10,7442.0,5915
19443,812,1933,2025-04-29,SALE,-10,7443.0,488
19444,2005,1571,2024-11-26,SALE,-7,7444.0,6180
19445,364,1529,2024-05-29,SALE,-10,7445.0,10467
19446,1514,542,2025-04-12,SALE,-6,7446.0,7668
19447,918,965,2024-07-16,SALE,-5,7447.0,6435
19448,2890,272,2025-04-07,SALE,-5,7448.0,7719
19449,2638,290,2024-10-31,SALE,-9,7449.0,4725
19450,2465,631,2024-01-06,SALE,-8,7450.0,4194
19451,1895,242,2024-02-11,SALE,-10,7451.0,9464
19452,2730,339,2022-05-22,SALE,-6,7452.0,9927
19453,2474,1040,2025-02-18,SALE,-5,7453.0,10713
19454,2425,1011,2024-10-20,SALE,-8,7454.0,9168
19455,1053,1929,2025-05-15,SALE,-8,7455.0,1801
19456,1139,1073,2025-02-06,SALE,-7,7456.0,8493
19457,2808,134,2025-01-15,SALE,-1,7457.0,10013
19458,1605,1001,2025-03-27,SALE,-4,7458.0,10481
19459,619,1183,2023-05-10,SALE,-7,7459.0,3091
19460,1736,574,2025-03-30,SALE,-8,7460.0,7517
19461,862,258,2024-11-26,SALE,-4,7461.0,6023
19462,2658,1631,2025-05-15,SALE,-6,7462.0,7820
19463,2181,916,2025-01-14,SALE,-4,7463.0,9293
19464,783,1982,2023-10-15,SALE,-3,7464.0,5121
19465,1781,1512,2025-04-14,SALE,-6,7465.0,7324
19466,1079,1128,2024-07-28,SALE,-10,7466.0,9690
19467,2466,1044,2024-11-14,SALE,-6,7467.0,2128
19468,2544,103,2024-04-12,SALE,-1,7468.0,3821
19469,2070,650,2023-01-19,SALE,-5,7469.0,10537
19470,2484,1637,2023-12-12,SALE,-2,7470.0,8222
19471,1705,1199,2025-01-10,SALE,-8,7471.0,29
19472,1971,315,2023-12-18,SALE,-4,7472.0,1812
19473,1281,199,2024-07-10,SALE,-10,7473.0,852
19474,2138,1789,2023-06-16,SALE,-4,7474.0,9077
19475,2991,1590,2024-11-07,SALE,-1,7475.0,586
19476,2888,1249,2025-01-08,SALE,-8,7476.0,2125
19477,2991,103,2023-11-25,SALE,-4,7477.0,8906
19478,534,920,2022-07-21,SALE,-1,7478.0,8955
19479,226,268,2024-09-12,SALE,-2,7479.0,264
19480,2053,107,2025-05-13,SALE,-2,7480.0,3396
19481,1364,357,2025-05-01,SALE,-5,7481.0,9142
19482,912,882,2023-09-28,SALE,-3,7482.0,11884
19483,749,1626,2024-10-21,SALE,-3,7483.0,4014
19484,2649,745,2024-02-26,SALE,-6,7484.0,9481
19485,2826,435,2025-01-08,SALE,-4,7485.0,2236
19486,233,809,2023-08-14,SALE,-6,7486.0,5036
19487,2901,758,2025-04-05,SALE,-4,7487.0,8668
19488,2781,894,2024-12-20,SALE,-4,7488.0,2893
19489,58,61,2024-04-08,SALE,-5,7489.0,4113
19490,1774,677,2024-12-30,SALE,-1,7490.0,8948
19491,2604,1288,2024-08-23,SALE,-8,7491.0,6924
19492,2471,1478,2023-06-01,SALE,-5,7492.0,7861
19493,2545,697,2024-05-17,SALE,-10,7493.0,11699
19494,1076,1106,2025-05-18,SALE,-10,7494.0,11212
19495,758,1559,2024-03-27,SALE,-7,7495.0,10267
19496,2448,1930,2023-07-12,SALE,-3,7496.0,7319
19497,571,1540,2025-05-23,SALE,-4,7497.0,7193
19498,783,1935,2024-04-10,SALE,-8,7498.0,1845
19499,2543,1876,2025-01-12,SALE,-9,7499.0,11210
19500,270,697,2025-02-28,SALE,-8,7500.0,7789
19501,1547,1583,2025-02-26,SALE,-7,7501.0,4569
19502,494,1679,2025-01-22,SALE,-5,7502.0,471
19503,1004,1979,2023-12-04,SALE,-4,7503.0,6802
19504,1718,823,2024-12-24,SALE,-2,7504.0,10527
19505,565,1182,2024-02-27,SALE,-6,7505.0,4972
19506,113,887,2023-09-01,SALE,-10,7506.0,915
19507,1317,886,2024-12-13,SALE,-4,7507.0,10631
19508,2373,887,2025-02-23,SALE,-1,7508.0,1565
19509,1735,1075,2023-01-07,SALE,-7,7509.0,11175
19510,1883,867,2025-02-12,SALE,-3,7510.0,6917
19511,715,1895,2024-05-01,SALE,-7,7511.0,9453
19512,1557,999,2024-05-16,SALE,-10,7512.0,2426
19513,1100,1064,2024-10-05,SALE,-2,7513.0,5919
19514,662,548,2025-05-15,SALE,-4,7514.0,2021
19515,716,246,2024-08-01,SALE,-4,7515.0,3140
19516,2407,1976,2024-11-13,SALE,-3,7516.0,7801
19517,1878,1003,2022-11-28,SALE,-2,7517.0,719
19518,2550,1731,2025-01-14,SALE,-7,7518.0,8450
19519,506,285,2025-05-01,SALE,-10,7519.0,5501
19520,2242,1122,2025-01-02,SALE,-5,7520.0,1462
19521,2759,943,2024-10-29,SALE,-9,7521.0,8357
19522,1718,823,2025-02-03,SALE,-10,7522.0,10527
19523,2480,1248,2025-05-21,SALE,-1,7523.0,10759
19524,2470,696,2024-04-29,SALE,-5,7524.0,4252
19525,146,1844,2024-05-17,SALE,-8,7525.0,8944
19526,2428,78,2025-03-12,SALE,-1,7526.0,10095
19527,841,1294,2023-05-31,SALE,-9,7527.0,11286
19528,1429,423,2025-04-27,SALE,-7,7528.0,6907
19529,813,1601,2024-05-03,SALE,-8,7529.0,4667
19530,2604,812,2023-04-08,SALE,-10,7530.0,1698
19531,2281,1624,2024-10-02,SALE,-3,7531.0,4028
19532,2033,13,2024-06-29,SALE,-9,7532.0,10321
19533,2078,1258,2024-11-18,SALE,-3,7533.0,112
19534,2134,1307,2025-02-18,SALE,-1,7534.0,10553
19535,1033,292,2025-03-15,SALE,-1,7535.0,723
19536,1756,379,2025-01-22,SALE,-8,7536.0,6197
19537,899,1118,2024-07-21,SALE,-8,7537.0,8552
19538,1234,482,2025-01-15,SALE,-8,7538.0,10515
19539,479,93,2025-02-17,SALE,-10,7539.0,4758
19540,1458,1734,2024-07-21,SALE,-9,7540.0,6946
19541,1947,751,2024-01-13,SALE,-1,7541.0,6813
19542,751,1370,2022-01-27,SALE,-10,7542.0,3121
19543,1636,1259,2022-12-15,SALE,-8,7543.0,8823
19544,2363,1424,2024-08-23,SALE,-2,7544.0,9037
19545,881,1180,2025-02-01,SALE,-7,7545.0,10396
19546,1929,1467,2024-03-10,SALE,-8,7546.0,8540
19547,2097,1589,2024-09-09,SALE,-10,7547.0,6997
19548,510,855,2025-05-26,SALE,-8,7548.0,9508
19549,1099,1514,2025-03-06,SALE,-4,7549.0,2045
19550,2821,1552,2024-12-08,SALE,-10,7550.0,2392
19551,3000,1803,2025-04-07,SALE,-3,7551.0,10881
19552,1842,2023,2025-04-12,SALE,-8,7552.0,4027
19553,167,974,2024-11-04,SALE,-3,7553.0,8317
19554,555,1672,2025-03-04,SALE,-2,7554.0,10359
19555,1705,1691,2024-01-22,SALE,-1,7555.0,4224
19556,2610,960,2025-04-08,SALE,-4,7556.0,2588
19557,1214,491,2024-11-12,SALE,-8,7557.0,520
19558,502,1775,2024-11-24,SALE,-6,7558.0,9342
19559,27,240,2025-05-20,SALE,-9,7559.0,5188
19560,1208,787,2025-06-01,SALE,-3,7560.0,8470
19561,2844,1543,2024-08-06,SALE,-10,7561.0,9465
19562,2379,179,2024-05-14,SALE,-2,7562.0,11075
19563,2557,42,2025-02-07,SALE,-7,7563.0,2960
19564,2047,298,2024-06-17,SALE,-6,7564.0,2521
19565,1564,665,2025-04-11,SALE,-9,7565.0,10386
19566,1260,1475,2024-12-10,SALE,-3,7566.0,7923
19567,1758,1714,2024-04-22,SALE,-4,7567.0,9323
19568,176,1360,2022-09-30,SALE,-9,7568.0,3205
19569,1074,247,2024-02-03,SALE,-8,7569.0,5293
19570,1340,909,2025-05-01,SALE,-1,7570.0,9741
19571,2932,164,2024-11-21,SALE,-9,7571.0,2460
19572,1925,1875,2023-07-03,SALE,-4,7572.0,7285
19573,888,800,2025-05-03,SALE,-5,7573.0,2304
19574,580,1738,2025-03-22,SALE,-5,7574.0,4823
19575,2878,678,2025-05-25,SALE,-7,7575.0,9479
19576,2002,264,2023-08-12,SALE,-1,7576.0,986
19577,538,678,2024-09-16,SALE,-6,7577.0,9495
19578,2891,1309,2024-06-13,SALE,-8,7578.0,10238
19579,1864,417,2023-08-08,SALE,-3,7579.0,1918
19580,2405,14,2022-11-28,SALE,-1,7580.0,3312
19581,420,136,2023-12-26,SALE,-6,7581.0,8340
19582,2898,1581,2023-09-22,SALE,-3,7582.0,7623
19583,1067,194,2025-01-05,SALE,-3,7583.0,7889
19584,1169,1469,2023-10-24,SALE,-9,7584.0,5003
19585,2828,445,2025-02-06,SALE,-3,7585.0,9657
19586,1930,1861,2025-03-16,SALE,-1,7586.0,4771
19587,1233,426,2024-04-06,SALE,-9,7587.0,4765
19588,2512,985,2024-10-08,SALE,-5,7588.0,4358
19589,2013,527,2025-04-20,SALE,-6,7589.0,11079
19590,1963,1934,2023-02-02,SALE,-9,7590.0,7351
19591,2020,270,2023-08-16,SALE,-3,7591.0,8049
19592,2341,744,2025-02-12,SALE,-2,7592.0,497
19593,1839,166,2025-02-16,SALE,-1,7593.0,6406
19594,880,1236,2025-05-22,SALE,-7,7594.0,9068
19595,802,169,2024-02-14,SALE,-3,7595.0,7941
19596,1476,1249,2025-03-31,SALE,-9,7596.0,6602
19597,117,21,2023-11-28,SALE,-4,7597.0,4116
19598,1317,886,2024-12-15,SALE,-7,7598.0,10631
19599,2316,1581,2023-03-27,SALE,-1,7599.0,8437
19600,507,1370,2023-08-29,SALE,-2,7600.0,4361
19601,62,1544,2024-07-13,SALE,-9,7601.0,1482
19602,2054,1979,2025-05-13,SALE,-8,7602.0,7452
19603,1455,463,2025-04-30,SALE,-9,7603.0,1097
19604,2476,465,2023-10-07,SALE,-8,7604.0,4309
19605,2731,213,2024-08-05,SALE,-3,7605.0,9097
19606,1095,475,2023-08-06,SALE,-5,7606.0,11203
19607,2383,353,2024-08-30,SALE,-7,7607.0,1867
19608,2452,1712,2023-12-01,SALE,-10,7608.0,9289
19609,1998,640,2025-05-22,SALE,-3,7609.0,1681
19610,30,766,2024-03-16,SALE,-9,7610.0,2686
19611,2921,1974,2025-05-24,SALE,-10,7611.0,10716
19612,61,1190,2024-03-05,SALE,-1,7612.0,4332
19613,2445,1887,2024-09-01,SALE,-4,7613.0,7147
19614,2944,626,2024-04-15,SALE,-5,7614.0,1088
19615,1052,241,2024-01-16,SALE,-5,7615.0,11886
19616,932,1021,2025-03-29,SALE,-4,7616.0,9805
19617,1286,670,2025-03-26,SALE,-3,7617.0,10616
19618,303,1886,2024-04-09,SALE,-6,7618.0,9757
19619,2428,489,2023-06-14,SALE,-1,7619.0,3894
19620,19,1574,2025-05-06,SALE,-1,7620.0,10967
19621,1038,30,2025-02-17,SALE,-9,7621.0,1142
19622,961,1377,2025-03-26,SALE,-1,7622.0,10363
19623,937,154,2024-02-18,SALE,-2,7623.0,10564
19624,1900,1698,2024-06-02,SALE,-8,7624.0,11597
19625,1315,415,2024-05-06,SALE,-1,7625.0,8165
19626,2792,1654,2022-08-15,SALE,-5,7626.0,3244
19627,124,646,2024-06-05,SALE,-6,7627.0,11707
19628,1820,1543,2025-03-23,SALE,-8,7628.0,6172
19629,2840,1876,2024-10-02,SALE,-10,7629.0,3143
19630,2264,1057,2025-04-01,SALE,-9,7630.0,9302
19631,2829,666,2023-03-21,SALE,-4,7631.0,10752
19632,2791,449,2023-12-31,SALE,-4,7632.0,7433
19633,437,740,2024-08-04,SALE,-1,7633.0,11639
19634,901,1091,2025-03-04,SALE,-7,7634.0,230
19635,2014,1167,2023-05-12,SALE,-9,7635.0,427
19636,479,444,2025-03-06,SALE,-1,7636.0,750
19637,2310,518,2022-05-19,SALE,-7,7637.0,1624
19638,1659,352,2025-02-13,SALE,-1,7638.0,8196
19639,2221,963,2024-07-28,SALE,-4,7639.0,5504
19640,530,1846,2024-12-02,SALE,-5,7640.0,714
19641,529,2009,2022-12-26,SALE,-9,7641.0,5923
19642,178,1653,2025-05-19,SALE,-6,7642.0,3467
19643,2860,1272,2022-02-18,SALE,-1,7643.0,10946
19644,2046,1420,2024-06-18,SALE,-7,7644.0,3517
19645,1427,901,2024-08-16,SALE,-10,7645.0,11769
19646,2826,56,2023-03-24,SALE,-4,7646.0,2767
19647,803,197,2024-08-08,SALE,-8,7647.0,2814
19648,1668,29,2022-12-27,SALE,-8,7648.0,9760
19649,640,711,2025-01-27,SALE,-9,7649.0,11014
19650,1935,388,2022-11-28,SALE,-3,7650.0,6736
19651,1398,1786,2024-02-21,SALE,-10,7651.0,7503
19652,2185,316,2024-01-27,SALE,-6,7652.0,8401
19653,822,1848,2024-07-26,SALE,-1,7653.0,10044
19654,1721,1379,2023-09-26,SALE,-6,7654.0,11177
19655,2175,1718,2025-05-23,SALE,-9,7655.0,2507
19656,849,245,2023-06-19,SALE,-3,7656.0,6170
19657,172,695,2024-09-19,SALE,-6,7657.0,4936
19658,2502,43,2024-11-18,SALE,-3,7658.0,9272
19659,863,1011,2024-01-14,SALE,-6,7659.0,7620
19660,296,254,2025-04-11,SALE,-6,7660.0,5729
19661,1722,778,2022-09-09,SALE,-4,7661.0,236
19662,1900,1756,2024-01-01,SALE,-6,7662.0,5915
19663,1409,440,2024-12-31,SALE,-2,7663.0,2629
19664,1140,1484,2023-05-26,SALE,-1,7664.0,2628
19665,220,735,2025-03-12,SALE,-5,7665.0,11844
19666,1216,1800,2023-07-09,SALE,-9,7666.0,8732
19667,672,372,2024-12-28,SALE,-10,7667.0,1493
19668,2019,1237,2022-11-09,SALE,-10,7668.0,11572
19669,965,1735,2023-02-15,SALE,-2,7669.0,4854
19670,2517,2037,2024-05-11,SALE,-5,7670.0,6948
19671,520,968,2023-12-25,SALE,-4,7671.0,5021
19672,885,1862,2025-01-02,SALE,-2,7672.0,2319
19673,1913,362,2024-10-31,SALE,-8,7673.0,10069
19674,164,1633,2025-03-25,SALE,-4,7674.0,3928
19675,1616,1537,2023-11-17,SALE,-2,7675.0,5268
19676,2486,1973,2025-03-23,SALE,-4,7676.0,110
19677,1201,1028,2025-01-11,SALE,-2,7677.0,6221
19678,240,1232,2022-10-08,SALE,-3,7678.0,1039
19679,291,1482,2025-05-16,SALE,-10,7679.0,8711
19680,723,1235,2023-11-08,SALE,-7,7680.0,5485
19681,2877,1203,2025-05-26,SALE,-7,7681.0,4967
19682,2657,788,2023-08-31,SALE,-5,7682.0,10411
19683,1461,711,2024-04-18,SALE,-6,7683.0,6716
19684,1070,1075,2023-10-16,SALE,-6,7684.0,6395
19685,2225,1090,2025-03-01,SALE,-3,7685.0,524
19686,2482,1857,2024-08-30,SALE,-8,7686.0,8667
19687,907,115,2024-02-21,SALE,-4,7687.0,10059
19688,1040,327,2025-03-18,SALE,-9,7688.0,3858
19689,2859,951,2024-09-15,SALE,-2,7689.0,7257
19690,2184,217,2025-01-18,SALE,-10,7690.0,8206
19691,176,941,2024-12-22,SALE,-2,7691.0,11526
19692,1068,1630,2024-11-06,SALE,-8,7692.0,11296
19693,2900,1545,2025-05-01,SALE,-10,7693.0,993
19694,627,100,2024-11-15,SALE,-5,7694.0,643
19695,175,1268,2023-06-12,SALE,-2,7695.0,3330
19696,1793,1911,2024-05-17,SALE,-4,7696.0,6926
19697,653,178,2025-05-18,SALE,-2,7697.0,5541
19698,1520,65,2025-05-29,SALE,-5,7698.0,627
19699,2471,1781,2024-05-01,SALE,-6,7699.0,3032
19700,1963,1934,2024-03-01,SALE,-6,7700.0,7351
19701,2493,520,2023-04-20,SALE,-4,7701.0,7519
19702,2062,162,2024-08-19,SALE,-9,7702.0,7663
19703,695,1291,2025-05-31,SALE,-7,7703.0,690
19704,2402,1375,2024-08-27,SALE,-5,7704.0,5808
19705,1195,1983,2024-03-31,SALE,-3,7705.0,11202
19706,1401,508,2024-04-01,SALE,-5,7706.0,5072
19707,1563,1711,2025-01-15,SALE,-8,7707.0,10083
19708,2476,681,2023-10-05,SALE,-3,7708.0,7092
19709,2487,869,2024-10-09,SALE,-9,7709.0,5346
19710,2537,976,2024-03-15,SALE,-5,7710.0,2965
19711,1473,49,2025-01-29,SALE,-6,7711.0,3616
19712,640,2012,2023-12-28,SALE,-7,7712.0,4096
19713,2144,1806,2023-06-12,SALE,-10,7713.0,9381
19714,268,1606,2025-04-05,SALE,-3,7714.0,6192
19715,320,1176,2024-07-01,SALE,-8,7715.0,467
19716,2866,1236,2024-03-27,SALE,-8,7716.0,8189
19717,641,1913,2023-05-04,SALE,-8,7717.0,3809
19718,1240,435,2025-05-27,SALE,-6,7718.0,5001
19719,1595,1720,2024-07-30,SALE,-1,7719.0,5461
19720,286,476,2023-05-05,SALE,-6,7720.0,9683
19721,1941,1675,2024-12-20,SALE,-3,7721.0,3109
19722,2011,1564,2025-04-16,SALE,-6,7722.0,9171
19723,995,946,2025-04-28,SALE,-1,7723.0,10963
19724,2,479,2025-05-31,SALE,-10,7724.0,10842
19725,693,876,2025-05-24,SALE,-5,7725.0,3642
19726,239,1755,2025-05-10,SALE,-7,7726.0,9266
19727,1681,577,2024-05-17,SALE,-7,7727.0,3691
19728,1381,575,2024-12-18,SALE,-9,7728.0,1078
19729,1541,722,2025-03-14,SALE,-8,7729.0,11412
19730,2907,1941,2024-04-19,SALE,-10,7730.0,2948
19731,1611,686,2024-10-21,SALE,-6,7731.0,10391
19732,1468,1678,2024-07-18,SALE,-4,7732.0,6657
19733,2154,1494,2025-05-26,SALE,-10,7733.0,7252
19734,418,736,2024-12-13,SALE,-1,7734.0,5272
19735,332,839,2023-05-15,SALE,-5,7735.0,7738
19736,783,887,2024-01-15,SALE,-7,7736.0,6572
19737,1423,1356,2024-06-21,SALE,-5,7737.0,7797
19738,2089,1098,2023-08-24,SALE,-8,7738.0,8615
19739,2808,1261,2025-05-15,SALE,-7,7739.0,5067
19740,2016,1451,2023-10-18,SALE,-3,7740.0,1386
19741,2060,1963,2022-11-09,SALE,-9,7741.0,11322
19742,2454,568,2025-04-10,SALE,-8,7742.0,363
19743,607,1289,2024-04-20,SALE,-6,7743.0,3491
19744,720,712,2023-08-19,SALE,-2,7744.0,184
19745,826,160,2024-09-15,SALE,-8,7745.0,5633
19746,1697,907,2023-02-05,SALE,-8,7746.0,2035
19747,1083,1736,2025-05-04,SALE,-6,7747.0,10423
19748,2443,1023,2024-03-19,SALE,-1,7748.0,4617
19749,563,1480,2023-11-18,SALE,-8,7749.0,3567
19750,128,765,2025-06-01,SALE,-3,7750.0,885
19751,1776,1694,2025-03-10,SALE,-10,7751.0,5113
19752,744,1471,2025-02-11,SALE,-2,7752.0,6595
19753,2424,566,2024-09-09,SALE,-1,7753.0,38
19754,2111,1835,2024-09-27,SALE,-5,7754.0,9141
19755,1023,1824,2023-03-12,SALE,-10,7755.0,2647
19756,529,1882,2024-10-10,SALE,-3,7756.0,4241
19757,884,559,2025-04-15,SALE,-6,7757.0,6500
19758,1403,1296,2023-08-28,SALE,-2,7758.0,2942
19759,2439,1673,2024-06-30,SALE,-3,7759.0,4602
19760,128,765,2025-06-01,SALE,-6,7760.0,885
19761,2036,998,2024-10-19,SALE,-2,7761.0,2736
19762,2546,1453,2024-04-05,SALE,-6,7762.0,8229
19763,2068,139,2025-04-13,SALE,-5,7763.0,3083
19764,992,671,2025-01-06,SALE,-8,7764.0,1628
19765,2325,1401,2025-05-30,SALE,-10,7765.0,6152
19766,2088,1594,2025-03-27,SALE,-3,7766.0,4629
19767,278,1754,2023-09-05,SALE,-8,7767.0,2650
19768,1094,1811,2023-01-16,SALE,-7,7768.0,11386
19769,2570,1251,2023-12-19,SALE,-9,7769.0,3908
19770,576,1557,2025-04-22,SALE,-10,7770.0,5870
19771,600,1614,2023-05-01,SALE,-9,7771.0,2341
19772,1395,24,2025-01-13,SALE,-10,7772.0,10163
19773,2812,2031,2025-02-24,SALE,-5,7773.0,1700
19774,1651,1615,2025-04-05,SALE,-1,7774.0,2055
19775,1709,1486,2025-04-18,SALE,-5,7775.0,10850
19776,174,400,2023-10-01,SALE,-9,7776.0,2661
19777,1372,1087,2024-06-30,SALE,-8,7777.0,5933
19778,2952,258,2024-08-15,SALE,-9,7778.0,8333
19779,2128,1027,2024-10-24,SALE,-1,7779.0,10712
