sale_id,product_id,customer_id,store_id,date_id,quantity,unit_price,total_amount,promo_id,inventory_id,shipment_id
11997,1568,3531,2632,2025-03-26,10,24874.65,248746.5,14.0,9271,9271
11998,1961,3334,462,2023-08-31,8,19088.64,152709.12,13.0,1315,1315
11999,1447,1109,2780,2024-10-17,4,12079.74,48318.96,8.0,2475,2475
12000,1327,1136,1460,2023-07-18,4,8757.63,35030.52,20.0,10827,10827
12001,1923,247,2076,2025-05-27,3,28077.87,84233.61,11.0,9191,9191
12002,1985,3025,2434,2024-05-08,8,31600.4,252803.2,7.0,9532,9532
12003,1471,3918,2439,2025-04-27,6,45276.54,271659.24,23.0,5443,5443
12004,1119,91,2326,2024-12-03,5,11580.25,57901.25,13.0,4355,4355
12005,1666,2273,1230,2025-02-15,6,35107.26,210643.56,1.0,4414,4414
12006,428,3202,863,2025-05-31,10,22915.14,229151.4,,1652,1652
12007,1614,3766,242,2024-06-20,4,20490.84,81963.36,14.0,1707,1707
12008,356,4692,2810,2025-03-12,8,42183.81,337470.48,4.0,3349,3349
12009,250,2786,1491,2024-09-13,3,30982.75,92948.25,,8946,8946
12010,361,1241,2776,2025-02-05,7,34082.24,238575.68,29.0,1500,1500
12011,373,2400,2606,2025-05-18,3,11399.09,34197.27,23.0,6667,6667
12012,65,4502,514,2025-03-19,6,13764.91,82589.46,22.0,11486,11486
12013,1714,845,51,2022-09-23,9,24088.54,216796.86,29.0,2019,2019
12014,893,1125,299,2025-04-17,3,49832.72,149498.16,,5983,5983
12015,1356,1765,1583,2024-04-27,9,20041.38,180372.42,21.0,3468,3468
12016,1291,2509,2164,2025-05-03,3,40726.21,122178.63,14.0,6758,6758
12017,1779,3296,2437,2024-11-21,2,11452.29,22904.58,15.0,4722,4722
12018,116,4630,2802,2025-04-24,9,10131.57,91184.13,12.0,5497,5497
12019,1451,2110,684,2025-05-28,1,9023.3,9023.3,24.0,7877,7877
12020,657,2319,1097,2025-04-25,6,32022.76,192136.56,,3127,3127
12021,754,2547,1757,2025-05-11,9,19981.51,179833.59,11.0,1833,1833
12022,169,1244,2502,2025-04-18,9,28525.33,256727.97,27.0,2905,2905
12023,573,4488,841,2024-03-10,7,18329.14,128303.98,,7989,7989
12024,1811,3890,1960,2024-10-05,1,37432.36,37432.36,,4399,4399
12025,527,1986,1340,2025-05-23,8,7585.94,60687.52,15.0,4762,4762
12026,684,157,2053,2024-10-27,4,5103.42,20413.68,5.0,5508,5508
12027,528,2450,1008,2024-06-14,6,18325.41,109952.46,24.0,5341,5341
12028,1349,1787,781,2024-06-10,9,28950.48,260554.32,29.0,9063,9063
12029,894,3679,138,2024-02-18,1,48101.84,48101.84,21.0,5682,5682
12030,11,1583,1846,2024-08-18,8,10784.82,86278.56,27.0,10643,10643
12031,323,350,2841,2025-04-12,3,44030.75,132092.25,9.0,11391,11391
12032,21,1778,1293,2023-12-10,4,26218.01,104872.04,9.0,11256,11256
12033,1846,2972,2786,2024-02-05,6,11556.47,69338.82,11.0,8938,8938
12034,951,3153,519,2023-04-25,7,48307.69,338153.83,26.0,4887,4887
12035,424,100,3000,2025-05-21,7,35963.51,251744.57,29.0,5510,5510
12036,1532,3255,2223,2025-01-15,4,38560.42,154241.68,18.0,11284,11284
12037,234,1557,2132,2025-04-17,4,17755.29,71021.16,24.0,11380,11380
12038,1326,96,1968,2025-04-15,4,36461.83,145847.32,,11824,11824
12039,1230,3032,1859,2025-05-24,3,12807.78,38423.34,15.0,3789,3789
12040,1759,4240,1724,2024-06-13,7,13544.23,94809.61,,1167,1167
12041,1958,1453,558,2025-05-24,3,6991.25,20973.75,11.0,8013,8013
12042,1114,1436,445,2024-01-07,3,9543.83,28631.49,,4334,4334
12043,1114,896,2959,2025-04-22,1,9869.67,9869.67,15.0,3719,3719
12044,1933,2441,941,2024-10-21,4,40552.94,162211.76,11.0,10431,10431
12045,280,635,353,2025-05-11,8,44150.89,353207.12,29.0,1233,1233
12046,363,2411,738,2024-11-19,6,32178.28,193069.68,30.0,3660,3660
12047,1908,3737,54,2024-02-29,6,33078.66,198471.96,19.0,4791,4791
12048,652,2944,1652,2025-05-07,10,39432.91,394329.1,,11102,11102
12049,1870,1789,1308,2024-06-30,4,12128.07,48512.28,7.0,8721,8721
12050,41,3583,1267,2025-05-08,6,9776.43,58658.58,4.0,2303,2303
12051,455,4249,106,2024-09-19,9,39697.0,357273.0,7.0,3359,3359
12052,1141,2028,1840,2023-08-08,6,41386.71,248320.26,12.0,6529,6529
12053,17,2109,123,2024-09-01,4,40510.14,162040.56,11.0,5212,5212
12054,355,1795,2920,2023-04-05,4,43563.85,174255.4,17.0,1399,1399
12055,1073,1400,1943,2024-06-30,2,34026.88,68053.76,11.0,8082,8082
12056,416,4859,417,2024-12-15,5,48238.36,241191.8,,6540,6540
12057,1949,2233,959,2025-05-14,5,29873.42,149367.1,19.0,10276,10276
12058,810,3267,2507,2024-06-09,2,31398.82,62797.64,6.0,11288,11288
12059,315,1644,1769,2023-02-21,6,44349.17,266095.02,7.0,1821,1821
12060,1614,4159,663,2024-07-25,2,14996.73,29993.46,1.0,4592,4592
12061,556,2922,1545,2022-11-03,5,10061.64,50308.2,25.0,2296,2296
12062,757,3410,1746,2025-04-17,1,12678.2,12678.2,15.0,8496,8496
12063,736,331,56,2025-03-07,5,38098.12,190490.6,16.0,4331,4331
12064,678,1163,2257,2024-08-24,7,21697.56,151882.92,6.0,3304,3304
12065,686,741,1211,2025-01-09,4,46535.52,186142.08,4.0,8978,8978
12066,1063,244,1764,2025-03-06,1,47212.61,47212.61,24.0,1600,1600
12067,153,3678,153,2025-02-21,10,22959.33,229593.3,3.0,3380,3380
12068,445,4673,2322,2025-05-30,2,33866.52,67733.04,4.0,122,122
12069,1038,3088,1115,2023-09-08,8,35163.26,281306.08,24.0,11060,11060
12070,792,4870,2434,2024-09-20,7,44710.35,312972.45,23.0,9215,9215
12071,959,2676,2416,2025-05-25,9,26493.47,238441.23,,8894,8894
12072,899,3044,2731,2025-03-22,1,45722.97,45722.97,,11114,11114
12073,1582,4671,1805,2025-05-22,5,21046.02,105230.1,,4463,4463
12074,1704,1128,363,2023-12-25,3,18217.95,54653.85,24.0,6727,6727
12075,278,4365,174,2025-05-04,5,7666.08,38330.4,2.0,6932,6932
12076,989,3530,2307,2025-05-10,3,23337.29,70011.87,21.0,3332,3332
12077,1843,1284,2738,2025-01-22,6,44692.35,268154.1,7.0,6347,6347
12078,1679,4211,2584,2024-11-24,7,32383.94,226687.58,12.0,8729,8729
12079,1881,3100,540,2024-11-14,4,19221.62,76886.48,1.0,8484,8484
12080,641,2174,1517,2025-01-03,10,8036.57,80365.7,14.0,5149,5149
12081,25,3104,1855,2023-04-22,4,36100.02,144400.08,11.0,7657,7657
12082,758,99,2901,2025-04-01,1,14506.26,14506.26,25.0,8668,8668
12083,2028,3993,1585,2024-02-03,4,21775.52,87102.08,,1382,1382
12084,1291,1306,2516,2025-02-08,4,15755.22,63020.88,26.0,11483,11483
12085,1177,252,3,2023-10-14,2,44464.96,88929.92,24.0,9333,9333
12086,1633,3626,2899,2024-11-27,9,6312.76,56814.84,17.0,1055,1055
12087,1011,591,1644,2025-05-17,4,26718.76,106875.04,21.0,3417,3417
12088,717,809,36,2024-10-11,6,43489.18,260935.08,17.0,9899,9899
12089,902,1916,1648,2025-02-26,10,8838.89,88388.9,30.0,11520,11520
12090,1864,651,2813,2023-12-15,9,38816.64,349349.76,12.0,89,89
12091,2007,4154,2177,2022-10-21,3,13503.06,40509.18,26.0,4176,4176
12092,310,4415,2589,2024-09-06,10,21737.92,217379.2,20.0,104,104
12093,1938,900,1839,2025-05-10,8,44317.85,354542.8,26.0,4316,4316
12094,257,3256,1072,2024-10-09,10,34462.19,344621.9,18.0,8959,8959
12095,626,1365,1223,2022-07-07,1,45714.68,45714.68,23.0,1783,1783
12096,1285,2713,2281,2023-06-30,9,32429.52,291865.68,16.0,9423,9423
12097,1474,2323,2117,2024-07-30,2,10549.75,21099.5,8.0,1471,1471
12098,1925,2228,22,2023-08-22,1,19757.94,19757.94,23.0,7960,7960
12099,1069,1140,909,2024-08-26,8,22031.49,176251.92,14.0,8815,8815
12100,112,1292,1943,2024-01-23,4,33261.47,133045.88,,2641,2641
12101,1464,1212,1186,2024-07-22,9,46405.15,417646.35,30.0,11593,11593
12102,973,4698,59,2025-05-27,8,29656.02,237248.16,18.0,5538,5538
12103,1285,2268,2239,2024-08-28,5,45918.76,229593.8,15.0,2410,2410
12104,1609,4186,900,2025-03-01,3,41251.26,123753.78,29.0,7779,7779
12105,886,494,1317,2023-10-31,6,28514.32,171085.92,15.0,10631,10631
12106,1372,4792,2202,2023-07-07,2,15992.43,31984.86,13.0,1810,1810
12107,1829,1709,118,2023-05-24,10,42750.69,427506.9,3.0,11656,11656
12108,1050,1050,607,2024-09-09,7,12622.6,88358.2,3.0,11263,11263
12109,912,1536,2928,2025-01-14,10,7068.2,70682.0,,10023,10023
12110,245,4496,1365,2025-04-11,4,15588.42,62353.68,24.0,4556,4556
12111,764,4031,1863,2025-03-16,10,34580.47,345804.7,4.0,6528,6528
12112,493,1358,2454,2025-01-13,6,41433.58,248601.48,20.0,2516,2516
12113,654,3995,1903,2024-08-15,3,12957.54,38872.62,,2889,2889
12114,1609,3714,756,2023-10-04,9,10962.7,98664.3,23.0,360,360
12115,617,1297,2448,2024-01-29,3,33281.62,99844.86,18.0,6534,6534
12116,896,4239,1687,2023-10-22,6,15679.05,94074.3,30.0,9509,9509
12117,45,3452,1757,2024-08-26,8,19258.3,154066.4,13.0,11970,11970
12118,248,2131,2942,2024-12-23,8,15838.4,126707.2,3.0,3882,3882
12119,1759,2144,1724,2023-12-10,10,16957.42,169574.2,17.0,1167,1167
12120,1076,2126,747,2024-11-21,3,31452.13,94356.39,24.0,1083,1083
12121,925,1540,2715,2025-03-15,1,33419.24,33419.24,25.0,3200,3200
12122,793,3645,784,2025-06-01,6,42573.8,255442.8,30.0,1743,1743
12123,940,2920,882,2024-02-10,6,13232.75,79396.5,15.0,805,805
12124,452,351,878,2022-02-20,10,23332.35,233323.5,17.0,6000,6000
12125,609,745,1525,2023-06-16,5,46404.82,232024.1,,4630,4630
12126,1707,1620,2765,2025-03-14,9,16502.92,148526.28,17.0,6920,6920
12127,1402,4654,2248,2025-02-10,10,23222.33,232223.3,5.0,11013,11013
12128,1199,52,839,2024-11-29,5,45157.97,225789.85,6.0,7795,7795
12129,1315,4504,1710,2025-04-22,2,7089.4,14178.8,2.0,4856,4856
12130,1373,974,1841,2025-05-27,1,46734.19,46734.19,22.0,5262,5262
12131,759,4266,2122,2024-04-28,5,21776.51,108882.55,12.0,8414,8414
12132,1643,494,132,2024-04-03,4,14964.16,59856.64,7.0,2600,2600
12133,1744,1582,1120,2024-01-29,10,27568.91,275689.1,8.0,11813,11813
12134,1707,298,2765,2025-02-07,4,14402.74,57610.96,29.0,6920,6920
12135,393,2006,1160,2023-11-05,9,6060.24,54542.16,8.0,1124,1124
12136,1892,2027,1899,2024-01-01,6,10561.15,63366.9,27.0,10310,10310
12137,972,2555,2504,2025-03-19,4,7163.67,28654.68,2.0,160,160
12138,546,4445,2183,2025-03-04,4,38697.69,154790.76,,5991,5991
12139,1806,4123,736,2024-08-12,5,30056.88,150284.4,5.0,258,258
12140,322,262,950,2024-06-28,3,35454.11,106362.33,29.0,2856,2856
12141,391,1904,1838,2024-04-24,1,43745.03,43745.03,,7985,7985
12142,1541,2424,2376,2024-07-26,3,34997.07,104991.21,11.0,2544,2544
12143,1309,2923,1149,2022-11-21,8,19950.41,159603.28,13.0,3573,3573
12144,882,2547,2299,2025-04-12,8,49114.97,392919.76,1.0,1593,1593
12145,1007,2363,922,2024-12-24,6,38570.62,231423.72,19.0,10808,10808
12146,902,953,1736,2025-05-08,2,33290.76,66581.52,23.0,10111,10111
12147,924,1554,2021,2025-05-07,9,42078.73,378708.57,29.0,4410,4410
12148,1791,4715,2061,2025-05-26,5,27817.55,139087.75,4.0,5855,5855
12149,904,1552,1886,2023-04-12,4,48907.23,195628.92,21.0,6722,6722
12150,1058,1839,1626,2023-01-05,4,28133.39,112533.56,22.0,5153,5153
12151,305,4257,730,2023-07-19,4,48118.57,192474.28,10.0,5639,5639
12152,1346,4321,1569,2025-03-30,1,18575.71,18575.71,23.0,11452,11452
12153,517,2453,2497,2025-03-17,2,29383.97,58767.94,4.0,2933,2933
12154,1961,4210,882,2025-04-24,2,41055.92,82111.84,,8873,8873
12155,123,4500,2225,2024-02-05,5,40608.94,203044.7,,5171,5171
12156,74,4680,2813,2025-01-10,3,27976.05,83928.15,21.0,8621,8621
12157,987,3874,1632,2024-08-08,4,5451.02,21804.08,28.0,5137,5137
12158,1895,1361,1823,2024-07-21,1,34666.38,34666.38,,7158,7158
12159,1143,3259,1936,2024-09-18,8,47116.54,376932.32,14.0,1559,1559
12160,1066,1330,2977,2025-02-25,4,36149.8,144599.2,5.0,4545,4545
12161,451,2163,926,2023-10-08,4,42558.49,170233.96,17.0,2276,2276
12162,232,1421,524,2023-01-27,1,11875.42,11875.42,16.0,2393,2393
12163,1755,4752,428,2025-01-25,10,17476.41,174764.1,23.0,5022,5022
12164,269,4885,2375,2023-04-21,3,13983.4,41950.2,,11669,11669
12165,115,4175,1130,2025-03-18,9,22383.76,201453.84,19.0,543,543
12166,206,3679,543,2025-02-25,8,38401.1,307208.8,1.0,8960,8960
12167,1769,2079,352,2024-03-14,7,23383.48,163684.36,9.0,8653,8653
12168,1978,729,1407,2023-09-17,4,49142.03,196568.12,1.0,1640,1640
12169,1294,24,963,2023-02-24,3,9020.35,27061.05,5.0,1227,1227
12170,563,2853,2793,2022-09-03,3,16102.33,48306.99,6.0,170,170
12171,1824,2721,1023,2024-05-25,1,8566.15,8566.15,30.0,2647,2647
12172,159,4453,2333,2025-05-21,10,15161.26,151612.6,23.0,9428,9428
12173,153,2660,153,2025-01-18,6,25588.23,153529.38,12.0,3380,3380
12174,512,3973,1232,2025-02-24,10,12239.52,122395.2,1.0,2997,2997
12175,224,1653,773,2023-09-13,8,45993.57,367948.56,,4257,4257
12176,475,1273,2176,2025-05-22,8,5481.24,43849.92,21.0,5963,5963
12177,1183,2582,2045,2024-07-12,7,30236.63,211656.41,19.0,1432,1432
12178,1080,4429,1437,2025-05-19,3,46239.48,138718.44,22.0,9929,9929
12179,1478,1935,2358,2023-08-17,4,26412.95,105651.8,30.0,3563,3563
12180,682,3999,2988,2025-05-13,6,12691.96,76151.76,3.0,1310,1310
12181,876,622,289,2025-01-15,1,34291.73,34291.73,17.0,960,960
12182,1142,2975,2568,2023-06-29,3,42992.0,128976.0,,8927,8927
12183,1730,3127,2153,2024-11-02,9,28000.35,252003.15,19.0,396,396
12184,1574,184,893,2023-09-29,1,16128.1,16128.1,7.0,9040,9040
12185,978,4222,1514,2024-10-15,7,37538.64,262770.48,11.0,5814,5814
12186,869,483,2487,2025-03-25,1,32303.13,32303.13,8.0,5346,5346
12187,821,3363,239,2024-02-23,1,7728.8,7728.8,19.0,1550,1550
12188,692,1517,106,2023-11-24,8,14779.28,118234.24,6.0,1855,1855
12189,1227,3916,849,2025-05-30,2,41108.81,82217.62,5.0,9659,9659
12190,48,2306,2990,2025-02-12,7,7725.7,54079.9,12.0,7636,7636
12191,389,4316,944,2023-12-30,2,40447.15,80894.3,9.0,8173,8173
12192,1506,1124,650,2024-09-10,8,38264.78,306118.24,,3157,3157
12193,53,3967,803,2022-08-15,9,16493.91,148445.19,30.0,11474,11474
12194,21,721,1255,2025-05-30,9,17335.2,156016.8,28.0,9554,9554
12195,185,1545,645,2025-02-10,6,14686.13,88116.78,6.0,2489,2489
12196,241,1691,534,2024-11-10,8,7543.29,60346.32,21.0,9124,9124
12197,602,2591,2463,2024-02-07,6,40403.03,242418.18,21.0,4313,4313
12198,755,1951,2131,2025-04-24,10,35332.81,353328.1,25.0,3592,3592
12199,82,1256,1504,2025-03-30,8,14714.85,117718.8,15.0,2999,2999
12200,1886,3169,360,2024-02-04,6,11350.24,68101.44,13.0,3335,3335
12201,1515,1514,2730,2025-01-02,1,7858.43,7858.43,1.0,5731,5731
12202,1628,2449,614,2022-03-29,4,15314.85,61259.4,6.0,9716,9716
12203,1063,3585,2044,2023-09-28,5,47648.39,238241.95,16.0,179,179
12204,679,4073,2985,2025-05-04,3,17867.54,53602.62,5.0,5499,5499
12205,1599,3780,2593,2024-02-08,3,24876.31,74628.93,21.0,11907,11907
12206,1819,1455,2809,2024-07-17,1,45610.68,45610.68,6.0,6140,6140
12207,572,4196,2240,2023-02-07,1,13514.91,13514.91,20.0,2352,2352
12208,350,731,1135,2025-05-04,10,41603.9,416039.0,8.0,9965,9965
12209,23,3950,2868,2023-04-21,6,31553.06,189318.36,11.0,3959,3959
12210,10,4214,981,2024-01-01,9,24538.09,220842.81,14.0,9696,9696
12211,1375,166,1207,2025-05-18,10,27135.53,271355.3,12.0,7525,7525
12212,793,4165,1870,2024-05-24,9,19642.47,176782.23,28.0,2209,2209
12213,258,768,2313,2024-06-04,2,40761.75,81523.5,13.0,11666,11666
12214,111,306,1518,2025-05-04,8,33124.12,264992.96,,8659,8659
12215,1562,750,1749,2023-11-07,8,8122.4,64979.2,19.0,270,270
12216,1933,2906,1252,2024-07-14,5,24002.49,120012.45,,3744,3744
12217,159,2735,1275,2025-03-03,5,37855.13,189275.65,,9265,9265
12218,735,4912,220,2024-12-16,9,39375.66,354380.94,22.0,11844,11844
12219,1689,2486,2325,2025-04-15,4,20176.88,80707.52,13.0,7336,7336
12220,1570,1401,2692,2025-03-18,8,31102.05,248816.4,14.0,4573,4573
12221,85,4453,778,2024-03-02,7,10381.29,72669.03,25.0,10435,10435
12222,1931,1914,2710,2024-11-27,7,10552.68,73868.76,6.0,3141,3141
12223,177,4501,272,2024-11-24,10,32764.22,327642.2,20.0,8383,8383
12224,1680,4318,896,2023-09-16,1,37235.81,37235.81,,1680,1680
12225,1331,4,799,2025-01-22,1,29175.91,29175.91,2.0,5771,5771
12226,691,3528,1822,2024-07-20,2,26410.05,52820.1,29.0,1356,1356
12227,1578,4674,2752,2025-04-20,7,22822.78,159759.46,14.0,10848,10848
12228,1292,1814,1241,2025-06-01,1,49899.18,49899.18,7.0,4077,4077
12229,570,1847,1156,2024-08-07,4,47512.2,190048.8,17.0,8510,8510
12230,2029,3726,74,2025-04-28,2,20707.56,41415.12,23.0,9179,9179
12231,1042,1584,2044,2024-09-11,8,48043.24,384345.92,1.0,2059,2059
12232,1869,3954,2158,2024-11-28,9,17350.59,156155.31,1.0,3408,3408
12233,547,2280,1600,2025-04-30,6,20098.87,120593.22,1.0,9786,9786
12234,698,1330,1082,2024-12-05,2,29242.69,58485.38,6.0,3888,3888
12235,2020,4783,1103,2025-05-01,3,28218.22,84654.66,11.0,2867,2867
12236,760,2118,814,2024-09-04,8,45193.35,361546.8,14.0,2076,2076
12237,1188,4245,45,2023-12-20,10,17897.35,178973.5,20.0,6254,6254
12238,604,3837,1407,2025-05-23,5,28995.09,144975.45,24.0,4597,4597
12239,1896,3635,1507,2025-04-10,1,6475.56,6475.56,5.0,6664,6664
12240,1671,235,2766,2025-05-22,7,9352.57,65467.99,12.0,5759,5759
12241,307,1408,322,2025-01-06,7,13452.47,94167.29,20.0,7400,7400
12242,523,125,122,2025-04-11,1,46383.98,46383.98,11.0,9853,9853
12243,155,2256,307,2024-06-23,4,43034.52,172138.08,25.0,11692,11692
12244,1148,2939,1035,2024-01-02,3,32575.05,97725.15,19.0,6471,6471
12245,826,3854,2135,2025-05-11,3,19571.83,58715.49,,120,120
12246,531,578,1554,2024-10-12,4,14869.02,59476.08,30.0,9733,9733
12247,211,988,412,2025-04-02,3,49044.29,147132.87,,10910,10910
12248,113,387,2537,2024-12-22,8,11544.85,92358.8,17.0,8288,8288
12249,1648,4666,1382,2024-02-02,10,35093.85,350938.5,28.0,2126,2126
12250,35,4895,101,2024-12-04,5,18483.64,92418.2,,7005,7005
12251,1658,4623,2396,2025-02-13,2,14005.33,28010.66,4.0,945,945
12252,1336,3669,495,2024-05-09,8,28872.85,230982.8,14.0,4360,4360
12253,1851,149,256,2025-03-27,6,44387.26,266323.56,24.0,11787,11787
12254,1695,4629,868,2024-10-04,9,47341.62,426074.58,1.0,4138,4138
12255,1418,2170,1928,2025-05-25,2,7557.88,15115.76,29.0,3310,3310
12256,1015,3062,2664,2025-05-17,8,10640.43,85123.44,30.0,10281,10281
12257,1382,2664,931,2025-02-20,3,34417.4,103252.2,19.0,557,557
12258,1446,3319,502,2024-07-29,9,32592.42,293331.78,19.0,4121,4121
12259,1235,2821,2392,2025-02-27,9,41092.39,369831.51,11.0,4583,4583
12260,1214,4948,1745,2024-12-06,8,9738.34,77906.72,10.0,5235,5235
12261,561,2874,922,2025-04-04,6,41343.4,248060.4,4.0,9832,9832
12262,1519,3885,863,2024-05-07,5,44003.65,220018.25,,5063,5063
12263,1946,882,1966,2025-05-23,5,11896.84,59484.2,1.0,8810,8810
12264,1541,3739,1875,2023-06-05,7,48229.07,337603.49,18.0,7566,7566
12265,1866,3402,2882,2023-11-20,4,32983.51,131934.04,,7101,7101
12266,1229,2288,298,2024-07-22,9,20461.03,184149.27,,8085,8085
12267,1573,608,2410,2025-02-11,4,11077.81,44311.24,24.0,6390,6390
12268,290,4791,2638,2023-05-04,5,42133.14,210665.7,21.0,4725,4725
12269,1915,1942,1627,2023-07-31,1,8008.71,8008.71,20.0,3318,3318
12270,71,633,1441,2025-04-24,9,7991.73,71925.57,11.0,10721,10721
12271,1141,832,1840,2025-01-03,9,12079.99,108719.91,25.0,6529,6529
12272,1200,1693,2178,2025-01-24,6,41862.49,251174.94,30.0,11462,11462
12273,1543,3394,1982,2023-11-17,3,37336.08,112008.24,25.0,7399,7399
12274,1259,3570,1636,2025-03-15,1,36046.64,36046.64,,8823,8823
12275,841,2628,215,2025-01-17,10,49883.26,498832.6,5.0,8753,8753
12276,953,2913,278,2024-10-04,10,16425.1,164251.0,2.0,8801,8801
12277,525,270,1114,2024-11-09,5,23862.5,119312.5,22.0,781,781
12278,804,1185,850,2024-07-27,3,36107.31,108321.93,6.0,7122,7122
12279,1350,4057,1333,2024-10-11,7,9969.96,69789.72,18.0,141,141
12280,1892,43,925,2025-05-17,6,8576.22,51457.32,21.0,6671,6671
12281,1079,892,369,2024-12-24,5,47712.06,238560.3,4.0,5548,5548
12282,824,2636,2371,2025-05-13,7,24164.78,169153.46,9.0,2703,2703
12283,176,757,1851,2025-03-23,5,29218.81,146094.05,19.0,5530,5530
12284,1031,2145,810,2025-04-25,7,25211.48,176480.36,,3774,3774
12285,1543,3992,1820,2024-08-07,9,46633.64,419702.76,24.0,6172,6172
12286,129,4710,1414,2025-05-11,5,38483.39,192416.95,,1431,1431
12287,1881,3567,592,2025-02-15,1,19441.59,19441.59,21.0,5277,5277
12288,411,4932,2181,2024-01-01,5,11436.84,57184.2,22.0,2451,2451
12289,876,1199,289,2024-10-02,9,48240.11,434160.99,11.0,960,960
12290,1998,1405,1504,2025-05-16,7,25677.76,179744.32,,11829,11829
12291,535,846,2368,2024-08-15,2,14937.63,29875.26,2.0,7001,7001
12292,1792,1792,2944,2025-01-11,4,38915.46,155661.84,5.0,5051,5051
12293,1614,3428,2863,2025-03-10,5,40563.1,202815.5,7.0,5984,5984
12294,891,3123,1267,2024-09-15,9,31446.44,283017.96,25.0,2285,2285
12295,997,3964,752,2024-03-14,7,36743.39,257203.73,28.0,1289,1289
12296,990,3554,2251,2023-12-18,7,39038.69,273270.83,13.0,11989,11989
12297,120,4628,1542,2025-03-31,8,25044.73,200357.84,8.0,8695,8695
12298,1938,4934,2400,2022-09-09,10,19178.34,191783.4,2.0,5573,5573
12299,1321,2760,2682,2022-07-05,2,6408.16,12816.32,13.0,4464,4464
12300,705,606,1841,2024-03-11,9,19880.82,178927.38,5.0,2696,2696
12301,128,920,2115,2023-03-24,6,20677.76,124066.56,,1630,1630
12302,1804,4285,1224,2025-02-09,10,22915.95,229159.5,13.0,9559,9559
12303,302,2986,2140,2024-12-20,8,42964.24,343713.92,12.0,602,602
12304,777,3800,298,2025-05-11,5,9050.23,45251.15,,484,484
12305,800,855,1930,2024-05-15,4,48800.41,195201.64,10.0,6312,6312
12306,1034,4700,2904,2024-06-21,10,24826.53,248265.3,1.0,9406,9406
12307,1858,1414,1098,2025-04-29,2,15275.05,30550.1,12.0,3905,3905
12308,1497,2278,2221,2024-01-20,5,10099.07,50495.35,5.0,4933,4933
12309,900,4074,2048,2025-02-19,7,32119.62,224837.34,5.0,9212,9212
12310,1044,1703,1461,2025-02-22,10,31207.7,312077.0,24.0,1248,1248
12311,635,4718,1670,2024-05-27,5,9163.48,45817.4,17.0,1541,1541
12312,369,2374,2738,2024-06-20,8,38465.93,307727.44,9.0,3018,3018
12313,1417,3728,70,2024-04-30,9,38990.35,350913.15,1.0,6562,6562
12314,1744,896,1120,2023-12-13,7,47441.98,332093.86,21.0,11813,11813
12315,483,436,2936,2025-04-27,10,6527.66,65276.6,17.0,718,718
12316,1590,3154,2520,2025-02-11,1,33371.58,33371.58,10.0,1403,1403
12317,622,1118,1307,2024-10-15,8,12757.05,102056.4,19.0,6613,6613
12318,743,1693,49,2025-01-01,3,20260.28,60780.84,21.0,3797,3797
12319,1873,1743,991,2024-01-03,3,27202.19,81606.57,12.0,2114,2114
12320,1180,3565,2952,2024-04-12,3,10953.62,32860.86,20.0,7925,7925
12321,1781,3660,2471,2024-04-18,3,24520.9,73562.7,29.0,3032,3032
12322,414,2789,1209,2025-04-30,9,12649.04,113841.36,14.0,9384,9384
12323,805,1723,1970,2024-05-11,6,40557.71,243346.26,14.0,7661,7661
12324,1976,1229,2442,2025-03-02,9,32481.18,292330.62,22.0,10534,10534
12325,328,3250,401,2024-04-21,8,32591.56,260732.48,8.0,6661,6661
12326,1305,813,685,2023-10-21,6,36948.67,221692.02,1.0,5617,5617
12327,179,1115,2341,2025-03-10,8,35936.81,287494.48,14.0,2245,2245
12328,1839,2082,54,2024-09-22,4,34415.92,137663.68,11.0,1941,1941
12329,396,1944,1705,2025-03-17,2,48251.38,96502.76,14.0,997,997
12330,58,2828,1860,2025-03-16,1,46171.57,46171.57,17.0,2478,2478
12331,134,3236,2860,2023-02-22,2,47451.54,94903.08,18.0,5660,5660
12332,98,2343,190,2023-08-01,6,47022.08,282132.48,9.0,3964,3964
12333,967,2366,206,2025-05-22,9,30447.56,274028.04,12.0,11193,11193
12334,351,630,354,2024-12-05,3,6605.97,19817.91,,8248,8248
12335,1455,3429,2572,2023-02-09,4,32752.82,131011.28,25.0,7776,7776
12336,1017,4264,2475,2024-11-03,1,37611.03,37611.03,5.0,3191,3191
12337,1578,749,2752,2025-05-27,1,36314.38,36314.38,9.0,10848,10848
12338,52,1883,258,2024-07-27,2,49079.53,98159.06,14.0,7085,7085
12339,1906,3495,1711,2025-05-11,4,36880.1,147520.4,,8598,8598
12340,1924,4304,690,2023-11-07,4,31008.58,124034.32,16.0,4730,4730
12341,1628,3104,2923,2024-12-17,3,25991.53,77974.59,17.0,3271,3271
12342,1884,4397,2663,2025-04-20,8,11667.9,93343.2,21.0,10195,10195
12343,1519,3850,2697,2023-10-30,1,29114.67,29114.67,,4374,4374
12344,1146,671,2877,2024-12-26,7,35258.56,246809.92,,9043,9043
12345,1565,3340,2015,2023-02-11,10,7109.76,71097.6,6.0,1487,1487
12346,290,1672,2270,2025-04-20,10,47217.3,472173.0,11.0,3383,3383
12347,1418,4024,1928,2025-02-16,9,45005.33,405047.97,15.0,3310,3310
12348,224,1878,1924,2023-07-21,9,49108.13,441973.17,26.0,6269,6269
12349,1915,1080,1051,2025-05-23,1,26300.68,26300.68,1.0,4839,4839
