shipment_id,warehouse_id,store_id,product_id,shipment_date,shipping_time_days,transportation_cost,delivery_status,quantity
9829,4,556,1190,2024-05-20,4,277.33,Delivered,83
9830,4,1378,1040,2025-05-30,4,752.02,Delivered,149
9831,3,2465,1878,2023-02-17,2,737.54,Delivered,138
9832,1,922,561,2024-08-28,2,747.46,Delivered,30
9833,5,2261,182,2022-07-12,1,279.18,Delivered,89
9834,2,1239,1420,2024-09-27,1,806.86,Delivered,78
9835,4,1659,1678,2025-01-17,5,394.14,Delivered,105
9836,2,212,600,2024-05-07,4,460.97,Delivered,87
9837,1,942,1950,2022-12-06,1,482.63,Delivered,93
9838,4,735,554,2024-05-10,3,703.36,Delivered,57
9839,4,2439,1623,2024-10-27,3,197.57,Delivered,116
9840,4,1156,185,2022-03-11,3,653.21,Delivered,98
9841,1,1820,1026,2022-04-13,1,192.58,Delivered,35
9842,1,285,855,2022-08-31,3,296.31,Delivered,97
9843,1,1236,311,2024-02-04,4,405.28,Delivered,42
9844,3,622,500,2023-08-31,5,667.13,Delivered,147
9845,2,2691,463,2022-08-26,5,393.92,Delivered,69
9846,7,1428,201,2022-06-24,5,324.32,Delivered,116
9847,3,1165,860,2023-10-28,5,198.36,Delivered,83
9848,7,34,608,2025-05-04,5,831.03,Delivered,97
9849,3,2377,932,2022-09-12,5,104.82,Delivered,103
9850,4,2311,6,2022-07-19,2,262.06,Delivered,40
9851,4,1918,329,2025-01-13,3,927.09,Delivered,35
9852,6,2304,970,2023-03-30,3,936.8,Delivered,103
9853,2,122,523,2025-01-24,4,631.29,Delivered,108
9854,1,2333,309,2024-02-06,4,330.24,Delivered,45
9855,2,2265,1401,2025-04-03,1,454.24,Delivered,64
9856,7,2890,289,2023-04-10,4,629.92,Delivered,47
9857,2,1693,323,2024-11-23,3,519.99,Delivered,114
9858,7,2620,653,2024-06-21,2,272.47,Delivered,34
9859,4,1902,1667,2024-05-29,1,580.94,Delivered,145
9860,4,2143,78,2023-10-16,3,476.68,Delivered,146
9861,4,1141,269,2023-05-03,4,157.26,Delivered,46
9862,4,66,1717,2023-09-04,2,675.93,Delivered,104
9863,7,2263,614,2022-09-28,1,180.71,Delivered,35
9864,3,1459,1471,2024-05-30,3,840.92,Delivered,105
9865,3,2246,794,2022-03-22,2,797.94,Delivered,87
9866,8,2424,1913,2023-05-16,3,748.84,Delivered,50
9867,4,501,504,2024-12-16,4,192.93,Delivered,114
9868,3,907,123,2025-02-08,3,765.07,Delivered,111
9869,4,2476,1515,2023-09-22,1,333.19,Delivered,106
9870,6,2419,1164,2024-10-31,4,891.96,Delivered,30
9871,3,2281,1740,2023-04-28,5,896.69,Delivered,113
9872,4,272,758,2022-11-17,4,170.92,Delivered,57
9873,1,1145,878,2024-02-22,2,155.45,Delivered,105
9874,2,2963,348,2022-12-08,3,177.59,Delivered,138
9875,4,1152,1942,2023-09-16,2,807.39,Delivered,52
9876,1,2211,1240,2024-10-19,4,360.41,Delivered,64
9877,4,2209,1770,2024-03-25,5,902.32,Delivered,134
9878,1,63,734,2023-07-19,5,536.24,Delivered,39
9879,8,1265,513,2024-03-21,1,559.7,Delivered,70
9880,4,131,1878,2025-01-21,2,717.1,Delivered,133
9881,4,962,455,2024-07-03,4,643.17,Delivered,106
9882,1,1507,358,2023-04-06,1,211.63,Delivered,55
9883,7,1366,72,2023-06-02,3,676.41,Delivered,129
9884,8,2956,227,2023-02-17,3,547.4,Delivered,108
9885,8,997,1173,2025-01-17,4,551.01,Delivered,144
9886,4,1248,551,2024-10-10,4,677.64,Delivered,141
9887,6,1175,893,2022-05-27,4,591.46,Delivered,120
9888,6,1597,1366,2024-02-03,2,504.73,Delivered,36
9889,4,1422,1997,2022-03-02,5,226.68,Delivered,72
9890,5,2914,1948,2023-03-22,1,620.9,Delivered,92
9891,2,2836,1624,2024-06-30,3,389.32,Delivered,85
9892,5,31,1864,2022-11-19,4,591.1,Delivered,100
9893,1,2109,556,2024-06-13,4,675.17,Delivered,82
9894,4,883,1793,2022-08-07,5,287.81,Delivered,105
9895,2,1523,1040,2025-04-19,2,522.07,Delivered,103
9896,1,2909,1444,2023-04-04,5,532.73,Delivered,34
9897,8,2974,604,2023-07-17,1,273.83,Delivered,129
9898,4,2282,756,2025-02-25,3,988.85,Delivered,76
9899,1,36,717,2022-09-03,5,977.68,Delivered,68
9900,6,516,514,2025-01-18,5,209.74,Delivered,116
9901,3,706,1643,2024-11-03,5,852.6,Delivered,53
9902,8,2766,1547,2025-01-10,3,542.07,Delivered,77
9903,4,2009,869,2023-04-26,4,357.37,Delivered,70
9904,1,1251,1228,2022-06-24,3,346.62,Delivered,47
9905,4,515,1457,2025-05-04,2,519.3,Delivered,75
9906,2,1854,451,2023-04-21,5,563.68,Delivered,142
9907,8,2665,1698,2022-02-23,1,147.37,Delivered,91
9908,4,420,2005,2024-10-27,5,859.01,Delivered,117
9909,1,2425,884,2022-08-18,3,979.2,Delivered,36
9910,1,1655,73,2024-09-09,3,280.12,Delivered,67
9911,3,2181,809,2022-11-27,1,250.61,Delivered,137
9912,5,133,1322,2024-08-24,2,472.78,Delivered,121
9913,4,304,1305,2022-02-22,3,634.61,Delivered,75
9914,4,606,507,2024-10-20,3,216.64,Delivered,123
9915,8,1957,342,2024-06-18,5,411.03,Delivered,96
9916,3,2020,1970,2022-11-17,4,665.97,Delivered,120
9917,4,2179,1831,2024-10-26,2,131.44,Delivered,107
9918,6,2703,789,2023-05-06,2,882.91,Delivered,79
9919,7,1460,1653,2025-03-29,4,412.38,Delivered,55
9920,4,2871,866,2024-12-08,1,102.14,Delivered,30
9921,8,1214,1948,2023-10-27,2,195.8,Delivered,34
9922,4,611,714,2024-03-06,3,762.9,Delivered,132
9923,4,611,1699,2024-09-06,3,118.08,Delivered,124
9924,4,1675,1841,2024-04-20,4,703.46,Delivered,118
9925,8,1796,327,2022-08-07,2,392.65,Delivered,121
9926,8,681,919,2022-08-20,5,972.11,Delivered,41
9927,1,2730,339,2022-04-18,4,359.44,Delivered,83
9928,6,400,456,2023-12-18,4,439.44,Delivered,76
9929,1,1437,1080,2024-05-02,3,849.16,Delivered,78
9930,2,5,821,2023-08-10,4,199.77,Delivered,41
9931,8,608,1909,2023-06-27,5,855.36,Delivered,150
9932,1,1886,797,2024-03-24,5,169.3,Delivered,107
9933,6,2787,1841,2024-03-24,1,828.6,Delivered,70
9934,4,19,1110,2022-08-18,2,204.07,Delivered,90
9935,3,926,558,2024-07-15,5,378.33,Delivered,130
9936,6,742,923,2024-01-15,5,669.79,Delivered,51
9937,1,2004,149,2022-02-11,4,549.19,Delivered,80
9938,3,2976,650,2024-06-05,2,304.12,Delivered,136
9939,7,2446,1587,2024-06-09,4,186.43,Delivered,114
9940,2,333,1254,2022-09-17,5,800.3,Delivered,39
9941,1,2259,366,2024-01-28,5,687.24,Delivered,100
9942,3,257,1258,2023-10-02,3,953.25,Delivered,110
9943,1,2469,1543,2024-01-20,3,378.24,Delivered,89
9944,4,2108,1607,2022-10-20,1,447.84,Delivered,34
9945,8,1751,576,2024-11-16,3,958.84,Delivered,83
9946,3,2068,1177,2025-01-28,5,400.97,Delivered,150
9947,7,885,846,2025-04-12,4,854.85,Delivered,35
9948,3,2521,739,2024-01-10,3,650.15,Delivered,140
9949,4,601,1596,2024-05-01,5,643.95,Delivered,133
9950,3,1347,860,2023-06-20,4,886.29,Delivered,60
9951,3,2751,757,2022-11-07,2,148.29,Delivered,125
9952,5,1317,55,2023-01-19,3,753.95,Delivered,143
9953,4,348,1774,2023-03-25,4,150.75,Delivered,48
9954,3,2256,778,2024-07-05,5,760.65,Delivered,112
9955,4,2778,619,2023-05-12,5,837.9,Delivered,37
9956,6,1135,871,2025-03-17,1,798.04,Delivered,31
9957,3,1709,66,2023-01-15,5,643.15,Delivered,110
9958,4,1841,1350,2024-01-19,3,604.43,Delivered,99
9959,4,586,927,2022-01-15,5,376.98,Delivered,117
9960,8,2970,1674,2023-12-06,2,972.45,Delivered,75
9961,2,1994,1683,2024-02-06,5,175.67,Delivered,141
9962,4,682,795,2023-04-25,1,762.18,Delivered,30
9963,5,2839,182,2025-02-19,1,412.13,Delivered,38
9964,4,1846,1092,2022-04-24,4,619.01,Delivered,131
9965,6,1135,350,2025-04-24,1,846.86,Delivered,97
9966,4,2899,821,2022-09-26,5,628.39,Delivered,53
9967,3,2379,571,2024-02-29,5,694.51,Delivered,83
9968,6,2783,575,2024-05-24,5,486.05,Delivered,103
9969,7,2581,258,2022-05-19,1,740.73,Delivered,38
9970,3,438,494,2024-12-16,5,400.59,Delivered,134
9971,4,1743,1847,2022-05-15,4,553.97,Delivered,61
9972,1,2189,371,2025-01-12,3,637.03,Delivered,94
9973,2,2963,457,2022-02-20,2,234.15,Delivered,40
9974,6,2787,62,2023-01-20,2,341.3,Delivered,99
9975,6,1937,1294,2023-12-06,5,386.25,Delivered,44
9976,8,2988,1522,2023-07-22,5,889.12,Delivered,74
9977,1,2851,15,2022-07-24,1,923.58,Delivered,75
9978,4,2642,487,2023-07-06,4,856.61,Delivered,103
9979,5,448,516,2022-09-08,5,811.16,Delivered,143
9980,4,629,1020,2022-01-30,3,970.07,Delivered,110
9981,4,1619,648,2022-04-01,5,612.58,Delivered,53
9982,4,924,1057,2023-11-08,4,503.18,Delivered,85
9983,7,1728,1329,2024-08-10,2,288.98,Delivered,41
9984,4,679,462,2023-08-21,1,900.89,Delivered,97
9985,6,1361,1964,2024-11-27,2,887.5,Delivered,81
9986,4,2884,1381,2022-06-13,2,903.38,Delivered,135
9987,1,2291,1889,2025-02-17,2,223.23,Delivered,65
9988,7,34,936,2023-05-03,3,849.37,Delivered,62
9989,5,2967,1733,2025-03-20,2,589.81,Delivered,32
9990,2,1746,1736,2022-01-10,5,228.0,Delivered,49
9991,8,236,109,2022-04-29,1,752.08,Delivered,54
9992,5,861,1158,2022-05-09,5,892.62,Delivered,68
9993,1,1241,1855,2024-08-22,2,544.97,Delivered,107
9994,1,2852,978,2022-02-20,1,592.65,Delivered,83
9995,6,1417,1173,2025-04-02,4,337.9,Delivered,115
9996,8,2028,1548,2025-04-27,1,339.37,Delivered,82
9997,4,1374,1694,2022-08-03,2,701.78,Delivered,104
9998,3,1899,492,2025-02-03,1,201.59,Delivered,73
9999,2,1939,1324,2022-09-03,3,664.89,Delivered,56
10000,4,1926,1241,2022-07-10,2,267.27,Delivered,53
10001,4,2962,52,2023-09-16,3,191.74,Delivered,92
10002,4,1388,1199,2022-12-14,1,339.96,Delivered,112
10003,3,807,340,2022-10-24,1,777.7,Delivered,103
10004,3,531,1859,2023-11-13,5,403.39,Delivered,39
10005,6,1318,514,2024-03-18,5,627.11,Delivered,109
10006,4,1442,1018,2024-03-09,1,394.47,Delivered,138
10007,3,1770,1829,2023-03-03,5,788.58,Delivered,34
10008,4,865,689,2025-04-07,3,206.12,Delivered,129
10009,7,306,1645,2024-03-16,4,101.09,Delivered,105
10010,8,2464,1167,2022-12-14,4,884.85,Delivered,67
10011,2,1129,666,2023-09-11,1,114.49,Delivered,42
10012,2,1793,457,2024-06-29,1,730.52,Delivered,32
10013,1,2808,134,2024-06-07,2,968.59,Delivered,63
10014,4,644,740,2024-12-14,2,169.94,Delivered,38
10015,1,1439,1843,2023-11-15,1,289.66,Delivered,147
10016,7,1276,684,2024-08-15,1,753.0,Delivered,67
10017,4,1088,1204,2024-05-18,2,609.18,Delivered,113
10018,2,1618,383,2022-09-22,5,455.43,Delivered,72
10019,4,2221,1416,2022-01-28,5,197.8,Delivered,45
10020,6,353,309,2023-12-08,3,238.19,Delivered,121
10021,7,182,1666,2023-01-09,3,185.87,Delivered,144
10022,7,1587,1514,2024-11-06,3,666.75,Delivered,124
10023,8,2928,912,2024-07-15,4,474.21,Delivered,57
10024,5,1544,1768,2024-06-09,1,580.07,Delivered,108
10025,7,469,66,2024-08-24,1,266.88,Delivered,48
10026,4,2017,1187,2023-02-08,1,140.31,Delivered,72
10027,4,2124,1775,2022-01-23,5,903.94,Delivered,124
10028,7,2388,70,2023-07-31,5,174.84,Delivered,95
10029,3,1349,1192,2022-03-09,5,964.41,Delivered,39
10030,7,1634,960,2023-12-13,5,690.46,Delivered,145
10031,1,99,1382,2023-08-21,3,948.2,Delivered,63
10032,3,1123,1247,2024-11-10,2,944.57,Delivered,110
10033,1,942,184,2025-05-31,2,765.42,Delivered,54
10034,3,1362,1399,2022-08-17,5,147.1,Delivered,76
10035,8,1957,979,2022-02-26,5,588.73,Delivered,48
10036,7,2987,260,2022-03-11,5,371.16,Delivered,112
10037,4,2817,1766,2023-06-14,2,809.43,Delivered,36
10038,8,2292,81,2022-12-24,2,434.68,Delivered,133
10039,1,2582,1416,2023-04-26,3,693.46,Delivered,34
10040,8,1556,236,2025-02-21,1,418.77,Delivered,123
10041,4,1657,65,2023-01-25,3,426.28,Delivered,140
10042,6,454,1559,2022-07-30,2,303.55,Delivered,51
10043,8,1474,1484,2022-07-07,1,985.86,Delivered,86
10044,5,822,1848,2024-01-22,3,435.17,Delivered,88
10045,8,2797,1506,2024-06-03,2,625.35,Delivered,133
10046,4,123,407,2022-07-16,2,925.09,Delivered,133
10047,3,2070,1766,2023-07-27,3,289.12,Delivered,56
10048,1,2201,1013,2022-03-31,2,673.39,Delivered,66
10049,7,1752,1992,2024-05-21,1,970.69,Delivered,107
10050,2,1674,944,2023-11-20,5,844.71,Delivered,31
10051,3,930,111,2023-10-18,3,566.84,Delivered,119
10052,1,2461,1940,2024-05-31,1,344.96,Delivered,81
10053,3,2361,1259,2022-10-18,4,820.73,Delivered,98
10054,4,1744,1271,2025-02-24,1,494.3,Delivered,141
10055,1,1886,503,2022-08-21,4,299.56,Delivered,87
10056,8,474,1198,2024-08-19,1,508.16,Delivered,47
10057,5,2656,13,2023-03-25,2,634.24,Delivered,99
10058,4,1617,893,2022-05-06,1,265.39,Delivered,46
10059,3,907,115,2024-01-03,2,497.64,Delivered,41
10060,4,1851,905,2024-04-05,4,464.12,Delivered,110
10061,6,839,914,2022-05-03,2,904.94,Delivered,98
10062,4,2216,1858,2022-07-04,4,530.91,Delivered,92
10063,8,782,589,2023-08-16,4,515.82,Delivered,135
10064,3,1431,1604,2022-10-26,1,682.94,Delivered,50
10065,8,211,1699,2023-08-18,2,156.95,Delivered,52
10066,6,2524,389,2023-01-22,4,193.98,Delivered,76
10067,5,848,1690,2023-10-18,1,956.04,Delivered,73
10068,4,680,291,2022-06-30,2,109.81,Delivered,57
10069,5,1913,362,2022-09-29,3,663.95,Delivered,117
10070,4,2569,1938,2023-05-30,2,945.9,Delivered,150
10071,4,669,375,2023-09-20,4,836.77,Delivered,103
10072,6,2666,1738,2022-07-15,5,939.09,Delivered,141
10073,4,62,1952,2023-05-14,5,657.36,Delivered,34
10074,8,1284,1923,2024-10-19,4,914.5,Delivered,72
10075,2,1032,13,2024-05-24,2,461.67,Delivered,94
10076,5,856,337,2023-11-23,5,916.58,Delivered,132
10077,4,481,1501,2023-06-01,5,111.8,Delivered,52
10078,2,2768,252,2023-03-12,2,949.76,Delivered,83
10079,4,1298,1955,2023-09-22,2,446.16,Delivered,127
10080,8,237,1875,2024-07-14,3,138.5,Delivered,51
10081,4,341,811,2025-05-20,4,108.14,Delivered,58
10082,2,5,1033,2024-05-27,4,117.08,Delivered,80
10083,8,1563,1711,2024-03-28,1,852.49,Delivered,108
10084,8,128,1072,2025-01-06,3,727.1,Delivered,35
10085,4,2053,508,2024-05-24,4,483.17,Delivered,43
10086,4,2215,1721,2023-02-09,5,400.29,Delivered,69
10087,1,1504,610,2024-01-04,1,129.96,Delivered,146
10088,3,2208,1068,2025-01-06,4,373.14,Delivered,86
10089,4,2096,708,2022-04-11,4,550.26,Delivered,50
10090,4,649,970,2023-11-20,3,297.0,Delivered,142
10091,3,1708,1272,2022-10-18,2,177.27,Delivered,144
10092,7,81,660,2023-09-04,5,780.73,Delivered,87
10093,4,313,1751,2022-07-08,1,601.7,Delivered,133
10094,8,2492,1530,2025-03-24,1,916.04,Delivered,102
10095,4,2428,78,2024-04-25,4,236.47,Delivered,81
10096,3,907,1753,2024-10-30,4,920.66,Delivered,102
10097,4,2834,529,2025-03-23,4,993.72,Delivered,94
10098,6,2927,720,2022-11-16,1,807.01,Delivered,84
10099,1,2602,802,2023-07-10,1,608.91,Delivered,121
10100,6,1073,920,2025-04-29,2,971.71,Delivered,112
10101,8,2956,700,2022-02-05,1,929.57,Delivered,98
10102,7,271,245,2024-03-15,3,921.61,Delivered,66
10103,4,1088,546,2022-12-25,2,768.33,Delivered,140
10104,4,2224,504,2023-08-14,5,469.33,Delivered,126
10105,6,1900,394,2024-07-08,2,242.62,Delivered,111
10106,6,1528,1979,2022-12-26,5,234.94,Delivered,139
10107,4,233,895,2023-11-20,2,175.67,Delivered,146
10108,4,406,880,2024-09-02,5,413.98,Delivered,62
10109,4,2615,597,2023-02-08,5,736.53,Delivered,67
10110,4,2817,509,2022-02-22,4,199.03,Delivered,91
10111,5,1736,902,2025-05-03,1,787.8,Delivered,59
10112,5,1984,1488,2025-04-19,2,975.06,Delivered,74
10113,6,2141,1617,2022-09-07,1,930.59,Delivered,75
10114,4,1967,207,2023-08-24,2,894.16,Delivered,84
10115,4,1144,1092,2022-12-16,4,383.78,Delivered,36
10116,3,1345,1492,2023-03-15,1,262.77,Delivered,32
10117,4,1841,1899,2024-07-21,1,353.85,Delivered,137
10118,7,225,1038,2024-07-28,5,258.42,Delivered,147
10119,3,193,1452,2022-05-30,2,767.3,Delivered,96
10120,7,2388,1133,2024-04-20,1,598.59,Delivered,59
10121,2,634,684,2022-09-12,3,675.5,Delivered,95
10122,4,1690,1093,2024-05-30,4,796.0,Delivered,92
10123,4,660,878,2022-06-22,2,737.44,Delivered,145
10124,3,1345,1655,2023-02-03,4,544.56,Delivered,143
10125,4,2697,1964,2023-12-31,3,692.47,Delivered,59
10126,1,991,332,2023-04-20,2,481.93,Delivered,69
10127,4,1616,99,2024-05-11,1,610.98,Delivered,74
10128,5,65,136,2024-10-27,4,797.51,Delivered,38
10129,1,1466,1060,2023-10-27,2,328.1,Delivered,69
10130,1,118,848,2023-09-11,4,695.17,Delivered,81
10131,7,911,1485,2022-09-12,5,181.84,Delivered,69
10132,5,2576,116,2022-07-19,5,787.62,Delivered,95
10133,4,781,823,2022-10-24,2,451.11,Delivered,114
10134,5,2185,668,2022-01-10,1,731.12,Delivered,82
10135,3,440,627,2024-02-13,1,684.96,Delivered,74
10136,6,500,1982,2023-02-24,1,692.37,Delivered,126
10137,4,1392,360,2022-02-22,3,443.98,Delivered,44
10138,4,1733,1200,2024-10-21,5,385.07,Delivered,124
10139,2,509,255,2024-08-30,1,769.46,Delivered,85
10140,3,2637,638,2024-12-25,1,630.29,Delivered,77
10141,3,2162,1473,2025-04-09,3,691.38,Delivered,129
10142,3,1678,1139,2022-01-27,2,593.33,Delivered,98
10143,1,1377,348,2022-12-06,2,272.18,Delivered,147
10144,4,2179,1830,2022-09-15,5,552.82,Delivered,141
10145,7,853,83,2023-05-03,5,228.15,Delivered,117
10146,4,2322,373,2024-02-03,3,908.59,Delivered,82
10147,6,2777,1159,2022-06-13,4,398.94,Delivered,56
10148,7,2755,1698,2024-02-13,2,888.87,Delivered,44
10149,7,2581,454,2025-04-07,2,552.77,Delivered,131
10150,3,1097,789,2023-05-09,5,280.66,Delivered,38
10151,5,588,1118,2024-12-24,5,491.07,Delivered,38
10152,1,797,757,2024-03-24,5,385.06,Delivered,55
10153,1,2386,413,2024-12-21,5,166.13,Delivered,72
10154,6,125,1350,2022-02-14,4,712.61,Delivered,136
10155,4,1442,840,2024-09-10,1,840.67,Delivered,113
10156,4,12,1279,2023-11-20,4,108.76,Delivered,86
10157,4,1924,258,2024-05-11,5,198.58,Delivered,68
10158,4,2209,650,2022-06-19,4,861.07,Delivered,124
10159,3,926,887,2022-03-21,5,132.3,Delivered,143
10160,3,1381,1659,2024-06-03,1,715.87,Delivered,79
10161,6,1125,80,2023-06-19,1,108.32,Delivered,92
10162,7,2581,1738,2023-12-04,1,957.26,Delivered,90
10163,3,1395,24,2024-07-07,1,327.51,Delivered,44
10164,7,2581,1772,2024-09-08,2,188.92,Delivered,104
10165,4,2270,108,2025-03-14,1,781.74,Delivered,84
10166,4,2557,626,2022-10-23,5,871.96,Delivered,84
10167,4,7,1228,2023-06-01,2,132.74,Delivered,79
10168,4,1815,375,2024-12-09,2,348.5,Delivered,86
10169,4,2788,1854,2025-04-05,3,204.53,Delivered,96
10170,4,2498,553,2023-01-24,5,522.92,Delivered,100
10171,1,830,772,2023-09-04,5,859.91,Delivered,138
10172,6,851,1083,2022-01-25,2,437.64,Delivered,80
10173,7,1396,1642,2024-12-20,2,898.32,Delivered,141
10174,6,1821,676,2023-11-28,1,570.44,Delivered,138
10175,3,1740,14,2024-12-23,2,566.49,Delivered,62
10176,3,2302,1445,2022-07-18,5,400.63,Delivered,35
10177,4,2142,361,2023-09-02,4,180.1,Delivered,132
10178,4,2295,482,2024-08-01,3,397.64,Delivered,130
10179,7,698,1580,2023-04-09,5,519.05,Delivered,111
10180,3,1046,1398,2024-09-23,2,677.29,Delivered,74
10181,1,736,1366,2022-07-07,5,843.28,Delivered,136
10182,6,1705,528,2025-04-17,1,347.32,Delivered,89
10183,4,1235,1606,2024-05-19,4,956.5,Delivered,75
10184,2,1912,1113,2022-02-03,5,642.01,Delivered,115
10185,6,2539,735,2024-04-29,3,451.76,Delivered,131
10186,1,1432,722,2022-03-11,5,274.2,Delivered,104
10187,4,2545,1261,2022-10-03,2,769.15,Delivered,124
10188,1,2035,531,2024-09-05,5,729.21,Delivered,126
10189,8,1557,1362,2024-07-07,1,302.42,Delivered,70
10190,2,2486,778,2023-04-29,2,228.3,Delivered,140
10191,4,2017,181,2024-02-02,3,606.35,Delivered,45
10192,4,1959,461,2022-05-22,2,648.9,Delivered,117
10193,3,2607,1499,2022-06-04,3,444.52,Delivered,142
10194,1,2514,350,2025-02-28,2,744.06,Delivered,65
10195,1,2663,1884,2023-04-25,5,413.57,Delivered,139
10196,4,733,979,2022-01-07,1,809.62,Delivered,129
10197,3,399,349,2022-09-21,2,365.93,Delivered,102
10198,4,2850,1562,2024-04-09,5,584.45,Delivered,107
10199,4,2984,967,2022-07-06,1,294.22,Delivered,116
10200,4,2749,1558,2024-03-09,4,842.72,Delivered,36
10201,4,160,994,2024-05-14,1,714.47,Delivered,147
10202,3,2077,815,2023-09-15,3,693.31,Delivered,91
10203,3,738,1683,2025-04-24,2,577.09,Delivered,61
10204,5,2692,761,2023-05-28,1,811.68,Delivered,141
10205,4,581,1626,2024-07-12,2,189.81,Delivered,111
10206,3,325,1086,2024-01-17,4,597.66,Delivered,112
10207,3,971,1209,2022-06-19,1,803.92,Delivered,118
10208,6,1705,1337,2023-10-31,4,539.17,Delivered,149
10209,1,2189,1690,2024-12-27,3,732.18,Delivered,31
10210,2,1322,43,2025-03-20,2,975.57,Delivered,137
10211,4,579,1337,2023-03-16,3,155.12,Delivered,83
10212,4,947,892,2024-04-28,1,279.26,Delivered,30
10213,3,1911,1929,2024-02-25,5,587.47,Delivered,50
10214,4,754,1698,2024-07-15,5,305.04,Delivered,39
10215,1,557,1796,2024-11-15,2,221.87,Delivered,57
10216,1,548,141,2023-07-26,5,350.95,Delivered,68
10217,4,1452,606,2022-06-18,3,924.5,Delivered,117
10218,4,70,1154,2023-06-22,3,143.4,Delivered,134
10219,6,2450,556,2023-12-19,5,765.16,Delivered,41
10220,8,2502,1120,2025-04-28,4,926.7,Delivered,35
10221,5,1943,528,2022-07-15,5,409.69,Delivered,46
10222,2,1854,1032,2024-09-29,4,476.32,Delivered,55
10223,7,166,1633,2023-05-20,4,185.73,Delivered,68
10224,4,2831,1698,2023-01-23,4,922.83,Delivered,89
10225,5,1065,1004,2022-02-24,1,488.02,Delivered,135
10226,1,64,1902,2025-05-02,5,380.59,Delivered,70
10227,3,2367,1019,2024-09-02,2,723.84,Delivered,145
10228,8,254,854,2025-04-20,5,927.52,Delivered,47
10229,2,879,1678,2023-11-05,5,432.82,Delivered,136
10230,7,1870,1801,2022-05-23,3,108.95,Delivered,46
10231,6,2045,43,2024-05-21,4,395.22,Delivered,46
10232,4,1605,506,2024-04-20,1,572.34,Delivered,35
10233,4,1647,1125,2023-02-28,5,386.05,Delivered,55
10234,2,959,420,2025-02-03,2,265.32,Delivered,60
10235,1,1679,684,2025-04-22,1,292.36,Delivered,92
10236,4,2216,1608,2024-11-02,5,280.94,Delivered,62
10237,4,1309,937,2023-04-18,1,643.5,Delivered,38
10238,4,2891,1309,2023-11-04,4,517.57,Delivered,85
10239,4,1210,888,2022-10-06,3,357.44,Delivered,82
10240,4,1617,490,2024-01-20,2,742.24,Delivered,37
10241,2,1091,729,2024-05-08,2,907.1,Delivered,48
10242,6,2093,350,2025-03-19,5,580.4,Delivered,37
10243,3,2055,909,2023-01-17,4,576.41,Delivered,76
10244,4,927,383,2025-02-06,3,316.8,Delivered,63
10245,4,336,1444,2024-12-03,1,892.59,Delivered,58
10246,5,1407,967,2024-06-12,4,895.38,Delivered,138
10247,3,1897,1737,2022-09-26,4,692.03,Delivered,35
10248,8,945,1865,2023-11-26,1,596.24,Delivered,109
10249,4,2557,1739,2024-11-04,2,920.96,Delivered,45
10250,4,1594,1298,2022-09-30,5,464.8,Delivered,65
10251,4,2557,207,2023-10-07,1,773.56,Delivered,49
10252,2,657,1996,2022-09-29,5,765.02,Delivered,131
10253,7,188,1097,2023-10-02,4,331.39,Delivered,48
10254,4,1290,1183,2023-01-30,4,824.93,Delivered,42
10255,6,2864,1132,2025-04-13,2,818.08,Delivered,77
10256,8,2818,1223,2022-01-07,2,583.8,Delivered,131
10257,2,2103,995,2024-07-20,3,460.79,Delivered,145
10258,6,826,167,2024-07-01,5,412.34,Delivered,105
10259,5,1311,490,2023-10-14,1,765.87,Delivered,118
10260,6,1953,1892,2022-12-26,4,135.6,Delivered,115
10261,6,2927,678,2023-10-18,2,423.3,Delivered,69
10262,2,1014,1794,2024-09-25,4,127.92,Delivered,100
10263,8,1338,1070,2025-05-12,1,486.29,Delivered,111
10264,7,271,476,2024-02-26,4,874.24,Delivered,150
10265,2,1854,1157,2023-07-28,3,603.42,Delivered,140
10266,4,2636,1813,2024-02-12,4,991.27,Delivered,54
10267,8,758,1559,2023-03-01,1,945.75,Delivered,77
10268,3,746,1696,2023-01-05,2,576.01,Delivered,126
10269,4,682,1534,2024-09-01,4,832.95,Delivered,135
10270,6,2762,1714,2023-10-23,2,538.3,Delivered,32
10271,7,992,1693,2023-06-04,3,630.92,Delivered,52
10272,3,1702,1133,2022-01-10,2,938.47,Delivered,68
10273,4,1139,1748,2024-11-28,2,496.65,Delivered,88
10274,4,210,1200,2024-06-03,3,164.15,Delivered,91
10275,7,803,827,2025-05-02,1,361.83,Delivered,61
10276,2,959,1949,2025-03-28,5,684.07,Delivered,68
10277,4,1238,1672,2023-02-06,5,833.7,Delivered,53
10278,4,1745,24,2022-06-04,4,737.25,Delivered,82
10279,5,563,1084,2023-01-24,4,191.93,Delivered,81
10280,2,11,1375,2022-06-03,2,796.73,Delivered,142
10281,4,2664,1015,2025-03-31,2,864.58,Delivered,93
10282,6,643,796,2023-08-12,1,620.98,Delivered,123
10283,1,2949,1967,2022-09-29,4,928.41,Delivered,133
10284,7,2890,1392,2023-07-01,5,532.05,Delivered,63
10285,4,419,1662,2023-04-02,2,791.85,Delivered,72
10286,5,2165,184,2025-05-04,2,340.63,Delivered,84
10287,4,1387,1599,2023-06-06,1,391.06,Delivered,66
10288,4,2992,889,2024-05-23,5,490.3,Delivered,106
10289,4,2799,1170,2024-01-18,5,257.83,Delivered,94
10290,2,1182,334,2024-04-07,3,925.31,Delivered,47
